"LABEL" "pFtr" "pFte" "pFprodtr" "pFprodte" "Ktr" "Kte" "pprtr" "pprte" "pprprodtr" "pprprodte" "pretr" "prete" "preprodtr" "preprodte"
"turk2_s1114_cor_dpmog_1_7_1" 0.599017756278266 0.557051224139489 NA NA 3 3 0.632301554830495 0.597422730355586 NA NA 0.569062790731256 0.521790640602522 NA NA
"turk2_s1114_cor_dpmog_1_8_1" 0.604856128084459 0.649503911884261 NA NA 4 4 0.60018888330363 0.671668775989875 NA NA 0.609596529481052 0.62875518321063 NA NA
"turk2_s1114_cor_dpmog_1_9_1" 0.580132829952948 0.580160542013403 NA NA 1 1 0.408582466156833 0.408609958506224 NA NA 1 1 NA NA
"turk2_s1114_cor_emmog_1_10_1" 0.562505328191524 0.601437371663244 NA NA 5 5 0.717025968837395 0.764452564269868 NA NA 0.462776085104452 0.495726495726495 NA NA
"turk2_s1114_cor_emmog_1_1_1" 0.602095736607598 0.590697077324661 NA NA 3 3 0.609876511859454 0.597472299168975 NA NA 0.594510993896062 0.584073791994584 NA NA
"turk2_s1114_cor_emmog_1_2_1" 0.525231146119344 0.544590265578175 NA NA 5 5 0.697938073825848 0.699217195170492 NA NA 0.421042805955001 0.445967673690446 NA NA
"turk2_s1114_cor_emmog_1_3_1" 0.519066224041299 0.52350634136403 NA NA 5 5 0.649974862987767 0.657497441146366 NA NA 0.432049079045897 0.434881949733435 NA NA
"turk2_s1114_cor_emmog_1_4_1" 0.418865912410175 0.416522304027718 NA NA 6 6 0.596069149756559 0.578061607813674 NA NA 0.322878525648298 0.325547939409326 NA NA
"turk2_s1114_cor_emmog_1_5_1" 0.465159038316127 0.441434967663479 NA NA 5 5 0.666556966897614 0.636436085431941 NA NA 0.357224781287583 0.337903021071338 NA NA
"turk2_s1114_cor_emmog_1_6_1" 0.547547997366372 0.552565739086035 NA NA 5 5 0.696266501978486 0.696575695159629 NA NA 0.45117880887598 0.457899636117458 NA NA
"turk2_s1114_cor_emmog_1_7_1" 0.50063763302963 0.498708859570872 NA NA 5 5 0.595903285061301 0.560113900021093 NA NA 0.431633417153324 0.449437251417449 NA NA
"turk2_s1114_cor_emmog_1_8_1" 0.437097106792686 0.438742713951081 NA NA 6 6 0.626639703404112 0.615749235474006 NA NA 0.335589734492098 0.340780231869340 NA NA
"turk2_s1114_cor_emmog_1_9_1" 0.539684762137307 0.57349486388134 NA NA 4 4 0.602094686324088 0.629296401132228 NA NA 0.488997852585459 0.526783447575528 NA NA
"turk2_s1115_cor_dpmog_1_10_1" 0.5541033262315 0.577707150964813 NA NA 4 4 0.550416017710809 0.57579871481582 NA NA 0.557840371464013 0.579628279883383 NA NA
"turk2_s1115_cor_dpmog_1_1_1" 0.545602619171485 0.55482712168837 NA NA 4 4 0.541556496396148 0.547016114751195 NA NA 0.549709656527513 0.562864431486881 NA NA
"turk2_s1115_cor_dpmog_1_2_1" 0.559548385414533 0.561576660459342 NA NA 2 2 0.423477108705458 0.425861419694973 NA NA 0.824464593464254 0.824252915451894 NA NA
"turk2_s1115_cor_dpmog_1_3_1" 0.549140140918097 0.55864592863678 NA NA 3 3 0.557947650100377 0.561006982726939 NA NA 0.540606373286204 0.556304664723033 NA NA
"turk2_s1115_cor_dpmog_1_4_1" 0.554282610223297 0.563162623539982 NA NA 3 3 0.56337494841574 0.555476781283233 NA NA 0.545479094172275 0.571064139941691 NA NA
"turk2_s1115_cor_dpmog_1_5_1" 0.551554791789091 0.52019158527423 NA NA 3 3 0.558235257081952 0.53672480620155 NA NA 0.54503232746792 0.504646501457726 NA NA
"turk2_s1115_cor_dpmog_1_6_1" 0.545618244621899 0.595549308971656 NA NA 3 3 0.55434056137187 0.612981001060855 NA NA 0.537166159891984 0.57908163265306 NA NA
"turk2_s1115_cor_dpmog_1_7_1" 0.546437008647416 0.546926775792909 NA NA 1 1 0.375929362468798 0.376393127807688 NA NA 1 1 NA NA
"turk2_s1115_cor_dpmog_1_8_1" 0.482260921646355 0.47188459435589 NA NA 3 3 0.448524330142185 0.438247011952191 NA NA 0.521485416963962 0.511115160349854 NA NA
"turk2_s1115_cor_dpmog_1_9_1" 0.560300281130472 0.554681739985254 NA NA 2 2 0.424777121173999 0.418427882832777 NA NA 0.822815837715012 0.822521865889212 NA NA
"turk2_s1115_cor_emmog_1_10_1" 0.465009029677799 0.492504455393647 NA NA 6 6 0.564890982646986 0.579856825475191 NA NA 0.395141549303504 0.428024781341108 NA NA
"turk2_s1115_cor_emmog_1_1_1" 0.356030338736108 0.37969808038765 NA NA 8 8 0.573970983919564 0.596758445616091 NA NA 0.258047838066279 0.278425655976676 NA NA
"turk2_s1115_cor_emmog_1_2_1" 0.500219384527253 0.500601926163724 NA NA 6 6 0.586393523677394 0.556919642857143 NA NA 0.436127729173756 0.454628279883382 NA NA
"turk2_s1115_cor_emmog_1_3_1" 0.450160259028252 0.516283524904215 NA NA 6 6 0.556148834655967 0.620649948822927 NA NA 0.378102942952173 0.441964285714287 NA NA
"turk2_s1115_cor_emmog_1_4_1" 0.51242572102609 0.545026429601153 NA NA 6 6 0.566457185239535 0.576672767947936 NA NA 0.46780425690732 0.516672740524781 NA NA
"turk2_s1115_cor_emmog_1_5_1" 0.413209792129901 0.422501100836636 NA NA 6 6 0.533970619440705 0.53364849833148 NA NA 0.336996015323988 0.349672011661808 NA NA
"turk2_s1115_cor_emmog_1_6_1" 0.317431776504821 0.3757388846055 NA NA 8 8 0.572721572085912 0.637314734088928 NA NA 0.219562234492146 0.266399416909621 NA NA
"turk2_s1115_cor_emmog_1_7_1" 0.434417278571236 0.438474967618404 NA NA 6 6 0.560640088862662 0.574104114437399 NA NA 0.354585670534253 0.354682944606414 NA NA
"turk2_s1115_cor_emmog_1_8_1" 0.443336760811831 0.414459632635626 NA NA 6 6 0.543452695855031 0.500644994840041 NA NA 0.374369641818241 0.353589650145773 NA NA
"turk2_s1115_cor_emmog_1_9_1" 0.428503533853504 0.445323890856072 NA NA 5 5 0.54431998051869 0.51968886728245 NA NA 0.353325503024182 0.389577259475219 NA NA
"turk2_s1115_flgfa1_1_10_1" 0.503949052655899 0.504022063893358 0.455021638877878 0.436773288693842 3 3 0.437713516321507 0.434831460674157 0.33855455417873 0.319035029742234 0.593804542311113 0.599398688046648 0.693644033375498 0.692241502939909
"turk2_s1115_flgfa1_1_1_1" 0.516182534892055 0.540684943505299 0.489415907365706 0.510730478589421 4 4 0.497766537409224 0.520576825771631 0.393027233768405 0.427475122280317 0.536013567657165 0.56240889212828 0.648444963201163 0.63425925925926
"turk2_s1115_flgfa1_1_2_1" 0.499635661316051 0.521723122238586 0.4537114894387 0.496295477164658 4 4 0.501774690674626 0.527157738095238 0.377539700815716 0.417410714285714 0.497514791600347 0.516399416909621 0.568388647394528 0.611944368693756
"turk2_s1115_flgfa1_1_3_1" 0.525229585531305 0.486350636970275 0.495045018681478 0.458988434685285 4 4 0.506134838185627 0.463725004131548 0.400352394388562 0.355808957197157 0.545821578722049 0.511297376093296 0.648408714359899 0.646449482059753
"turk2_s1115_flgfa1_1_4_1" 0.546437008647416 0.546926775792909 0.395212194077724 0.417614021759774 1 1 0.375929362468798 0.376393127807688 0.24627068614258 0.263914131888481 1 1 0.999999999999996 1
"turk2_s1115_flgfa1_1_5_1" 0.461276046803469 0.495821727019499 0.445562069381428 0.484342128989601 5 5 0.513915179558532 0.534731738168019 0.403424258603116 0.424686412986192 0.418418423912447 0.462190233236153 0.497529172721801 0.563496503496502
"turk2_s1115_flgfa1_1_6_1" 0.523259644377555 0.487243794862925 0.500006289751228 0.451453308596166 4 4 0.502540077223199 0.463703703703704 0.401759759031273 0.360493827160494 0.545761204843082 0.513301749271137 0.66185717045099 0.603804797353185
"turk2_s1115_flgfa1_1_7_1" 0.509539859281789 0.529334965320277 0.475931700296825 0.500824188762775 4 4 0.48589552721859 0.479311363972218 0.379382285136703 0.392862420570415 0.53560302528019 0.591016763848396 0.638398415440739 0.690609170022082
"turk2_s1115_flgfa1_1_8_1" 0.455508914161779 0.453599343611003 0.402619691823072 0.407236979711357 4 4 0.426153010564323 0.431163287086446 0.317524460117959 0.319678187340941 0.489208443561401 0.478498542274052 0.550023769178913 0.560852657352727
"turk2_s1115_flgfa1_1_9_1" 0.515189470816097 0.485290172583385 0.480916298387946 0.460200229771869 4 4 0.487774303280457 0.476470588235294 0.38314376179509 0.369271290605795 0.545869877825224 0.494442419825072 0.645685561122527 0.61053853970097
"turk2_s1116_cor_dpmog_1_10_1" 0.489588451454159 0.484207188998534 NA NA 2 2 0.42129691241638 0.415126393041587 NA NA 0.584303012099298 0.580869069126178 NA NA
"turk2_s1116_cor_dpmog_1_1_1" 0.471053592135615 0.479622871046229 NA NA 5 5 0.513672684145968 0.513625013570731 NA NA 0.434964839352411 0.449843111153371 NA NA
"turk2_s1116_cor_dpmog_1_2_1" 0.490708027320711 0.48401389055203 NA NA 2 2 0.422385875692662 0.41710236653825 NA NA 0.585397841523728 0.576495198250452 NA NA
"turk2_s1116_cor_dpmog_1_3_1" 0.521747287330344 0.532000450975234 NA NA 3 3 0.452872232623716 0.439845886154611 NA NA 0.615329675494851 0.673005609964819 NA NA
"turk2_s1116_cor_dpmog_1_4_1" 0.524586388127939 0.523161903167762 NA NA 3 3 0.451107789891701 0.467189835575486 NA NA 0.626659727014886 0.594371018351242 NA NA
"turk2_s1116_cor_dpmog_1_5_1" 0.525815594015852 0.504803564858346 NA NA 3 3 0.453687612566708 0.442771084337349 NA NA 0.625212947189098 0.587049538841876 NA NA
"turk2_s1116_cor_dpmog_1_6_1" 0.558734288870893 0.575668879086449 NA NA 4 4 0.48916229821092 0.508151382823872 NA NA 0.651377650805588 0.663877531615479 NA NA
"turk2_s1116_cor_dpmog_1_7_1" 0.617248552796115 0.553678166329364 NA NA 4 4 0.616271242998995 0.548182665424045 NA NA 0.618228967237659 0.559284967195968 NA NA
"turk2_s1116_cor_dpmog_1_8_1" 0.454565127157074 0.468862836000535 NA NA 3 3 0.427535375512237 0.441339375629406 NA NA 0.485243304344237 0.500047542074736 NA NA
"turk2_s1116_cor_dpmog_1_9_1" 0.582182427572289 0.564880057002613 NA NA 2 2 0.498739375878614 0.483892845032214 NA NA 0.699156924022276 0.678425406484741 NA NA
"turk2_s1116_cor_emmog_1_10_1" 0.381126547801607 0.351424172440339 NA NA 7 7 0.56968443236142 0.540130151843818 NA NA 0.286348910100174 0.260435485404583 NA NA
"turk2_s1116_cor_emmog_1_1_1" 0.315495720973188 0.311662101773101 NA NA 11 11 0.653375547943479 0.644027405421507 NA NA 0.207955684056303 0.205571931159076 NA NA
"turk2_s1116_cor_emmog_1_2_1" 0.404846460119745 0.424168171266443 NA NA 7 7 0.60927530755246 0.658986175115207 NA NA 0.303135912468674 0.312731767614339 NA NA
"turk2_s1116_cor_emmog_1_3_1" 0.343275692059713 0.33561218147918 NA NA 9 9 0.637514975183981 0.613017154389506 NA NA 0.234872438041826 0.231054483217648 NA NA
"turk2_s1116_cor_emmog_1_4_1" 0.470420368034495 0.459546532125707 NA NA 8 8 0.672565730291571 0.63700707785642 NA NA 0.361706420630025 0.359418085005230 NA NA
"turk2_s1116_cor_emmog_1_5_1" 0.388173826762376 0.344634606624585 NA NA 7 7 0.599361322168441 0.545979381443299 NA NA 0.287035614629214 0.251782827802605 NA NA
"turk2_s1116_cor_emmog_1_6_1" 0.353972652085186 0.389258176017017 NA NA 8 8 0.592666587685382 0.646785950960901 NA NA 0.252342705684629 0.278406389654845 NA NA
"turk2_s1116_cor_emmog_1_7_1" 0.278058356219933 0.297436663926463 NA NA 13 13 0.708978371824155 0.694832402234637 NA NA 0.172942924421231 0.189217457449843 NA NA
"turk2_s1116_cor_emmog_1_8_1" 0.408544370429545 0.439311424100157 NA NA 11 11 0.654478107842468 0.642909490655918 NA NA 0.296956718125561 0.333650280498242 NA NA
"turk2_s1116_cor_emmog_1_9_1" 0.417519616763825 0.394128168753469 NA NA 8 8 0.568724351422088 0.560919943820225 NA NA 0.329829114896329 0.303793857563944 NA NA
"turk2_s1116_flgfa1_1_10_1" 0.442142311576909 0.418249516896828 0.407931548753007 0.3800428315101 3 3 0.431855172361024 0.414672897196262 0.327685431429967 0.306822429906542 0.452931506095505 0.421888371208519 0.540226301667079 0.499163752470731
"turk2_s1116_flgfa1_1_1_1" 0.530426578671887 0.530117445435758 0.374718466007103 0.356663848971541 1 1 0.360939148036931 0.36065292685436 0.230556034859091 0.217036452796543 1 1.00000000000000 0.999999999999997 1.00000000000000
"turk2_s1116_flgfa1_1_2_1" 0.545593192683422 0.516435288849082 0.413152258350531 0.410432320592399 4 4 0.5287883091064 0.488106323541861 0.329849904899607 0.319055278083467 0.563501253035142 0.548255205857183 0.552746244386636 0.575156416908287
"turk2_s1116_flgfa1_1_3_1" 0.49215402113765 0.53604568165596 0.432973027825562 0.505235844685386 3 3 0.444102688056475 0.459764641861098 0.326710906385299 0.370859125229576 0.551865107843564 0.64267376628316 0.641677432681454 0.792326696701062
"turk2_s1116_flgfa1_1_4_1" 0.466094170250649 0.443017656500803 0.441686223053666 0.398558856535349 4 4 0.478456913827655 0.453495319657439 0.36797329598957 0.335988846843258 0.454354211138141 0.433013216696777 0.55232967960903 0.48976629409203
"turk2_s1116_flgfa1_1_5_1" 0.507876373058123 0.520327969244378 0.439904416562852 0.449341574845472 2 2 0.391702744709262 0.405117609663064 0.295169284333122 0.31002331002331 0.722016503837063 0.727108491014549 0.863143574755515 0.816064705062058
"turk2_s1116_flgfa1_1_6_1" 0.528769712237635 0.520679237420565 0.469011298377059 0.469469748200008 3 3 0.417776160770169 0.410120350109409 0.320682318088307 0.32281181619256 0.720077910583962 0.712845868593707 0.872647041788536 0.86032949409535
"turk2_s1116_flgfa1_1_7_1" 0.523483946116493 0.520039351554814 0.487024602963876 0.464574845229906 4 4 0.449293005963016 0.472632561032499 0.355599969441494 0.341315503032188 0.627023141598703 0.578016544642007 0.772546780051218 0.727182375351994
"turk2_s1116_flgfa1_1_8_1" 0.525072855499926 0.479428204893247 0.412138019462473 0.416902364520873 4 4 0.547619492216434 0.462640374922628 0.348920384167709 0.325846670793174 0.504309386184742 0.497480270038985 0.503332070301206 0.57858376511226
"turk2_s1116_flgfa1_1_9_1" 0.526540028477412 0.532176964870246 0.465748377965417 0.485295787441808 3 3 0.418830601403831 0.412481690730278 0.319427114451114 0.335373509102323 0.708826961922864 0.749738518588952 0.859431727054024 0.877618069815195
"turk2_s1118_cor_dpmog_1_10_1" 0.42673076889522 0.394137280510811 NA NA 4 4 0.506543627867929 0.471582359069337 NA NA 0.368645621989688 0.338540801063653 NA NA
"turk2_s1118_cor_dpmog_1_1_1" 0.418944495386972 0.400388915896937 NA NA 4 4 0.497115976386884 0.482427366447985 NA NA 0.362017282320442 0.342197108193451 NA NA
"turk2_s1118_cor_dpmog_1_2_1" 0.557817537816685 0.598080867272195 NA NA 2 2 0.492098740207438 0.534708578912901 NA NA 0.643795076176668 0.678494266245639 NA NA
"turk2_s1118_cor_dpmog_1_3_1" 0.416422141513979 0.400539447066757 NA NA 4 4 0.490593398206449 0.476397800183318 NA NA 0.361732894793698 0.345521023765997 NA NA
"turk2_s1118_cor_dpmog_1_4_1" 0.564077105823773 0.557509002330015 NA NA 2 2 0.500088956566665 0.484655045421066 NA NA 0.64684294673713 0.656140934020276 NA NA
"turk2_s1118_cor_dpmog_1_5_1" 0.58597591549076 0.587683742735752 NA NA 1 1 0.414403065626801 0.416113416320885 NA NA 1 1 NA NA
"turk2_s1118_cor_dpmog_1_6_1" 0.435690074842467 0.438887101962046 NA NA 4 4 0.412284029846329 0.425144103442904 NA NA 0.46191367682925 0.453548279873692 NA NA
"turk2_s1118_cor_dpmog_1_7_1" 0.480182632576422 0.484589198638329 NA NA 3 3 0.528491811629454 0.542765869744435 NA NA 0.439965592123972 0.437676583014791 NA NA
"turk2_s1118_cor_dpmog_1_8_1" 0.415576782291207 0.409030933880663 NA NA 4 4 0.493682052161265 0.496500177957053 NA NA 0.358809632195481 0.347764666777464 NA NA
"turk2_s1118_cor_dpmog_1_9_1" 0.411833683134641 0.387921599840812 NA NA 4 4 0.519967631241369 0.483267228557263 NA NA 0.340932409224608 0.323998670433771 NA NA
"turk2_s1118_cor_emmog_1_10_1" 0.25173901469674 0.257166465391216 NA NA 13 13 0.552785314046545 0.546904568802379 NA NA 0.162980180299682 0.168107030081436 NA NA
"turk2_s1118_cor_emmog_1_1_1" 0.281776898488591 0.322394601764808 NA NA 8 8 0.488800877467256 0.526861451460886 NA NA 0.197941757836485 0.232258600631544 NA NA
"turk2_s1118_cor_emmog_1_2_1" 0.306048236751372 0.32114357885068 NA NA 8 8 0.501433425234233 0.519405756731662 NA NA 0.220233519340864 0.232424796410171 NA NA
"turk2_s1118_cor_emmog_1_3_1" 0.376434041358479 0.3731581043409 NA NA 5 5 0.473059884328364 0.465358827911597 NA NA 0.312586107619074 0.311450889147416 NA NA
"turk2_s1118_cor_emmog_1_4_1" 0.366130021173503 0.380077852081046 NA NA 5 5 0.471783038125547 0.47576211894053 NA NA 0.299139501628445 0.316436762506232 NA NA
"turk2_s1118_cor_emmog_1_5_1" 0.376321319409068 0.375820242592961 NA NA 5 5 0.481600702089814 0.467706013363029 NA NA 0.308813702052314 0.314110021605451 NA NA
"turk2_s1118_cor_emmog_1_6_1" 0.310170674700634 0.3165188795584 NA NA 8 8 0.52235705123476 0.53953953953954 NA NA 0.220572171625360 0.223948811700182 NA NA
"turk2_s1118_cor_emmog_1_7_1" 0.334390725838993 0.332095776163573 NA NA 6 6 0.474530028834627 0.471073118607846 NA NA 0.258152526175208 0.256440086421805 NA NA
"turk2_s1118_cor_emmog_1_8_1" 0.303494202362009 0.310556738667478 NA NA 10 10 0.60044808671726 0.579868211770052 NA NA 0.203066762735386 0.212065813528336 NA NA
"turk2_s1118_cor_emmog_1_9_1" 0.352698689179135 0.397096188747731 NA NA 6 6 0.505499307897471 0.528065094469728 NA NA 0.270832391236844 0.318181818181818 NA NA
"turk2_s1118_flgfa1_1_10_1" 0.407942991912429 0.468068459657702 0.403454717200637 0.46200996041374 4 4 0.476891841015436 0.568678707224335 0.370708062173936 0.429895437262357 0.356412938728054 0.397706498254945 0.442547324118647 0.499309964118134
"turk2_s1118_flgfa1_1_1_1" 0.454601842767083 0.464969716811262 0.42412441206819 0.425945735680249 3 3 0.463992231392332 0.458071278825996 0.348607897735656 0.353168843734881 0.44558400435726 0.472079109190626 0.541405290152309 0.536501714845665
"turk2_s1118_flgfa1_1_2_1" 0.58597591549076 0.587683742735752 0.409787083000016 0.420837087394545 1 1 0.414403065626801 0.416113416320885 0.25769321744229 0.26649377593361 1 1 1.00000000000001 1
"turk2_s1118_flgfa1_1_3_1" 0.454331560434297 0.479754188062968 0.42104803951755 0.452308339467873 3 3 0.462859067246227 0.486096895257591 0.347174536578958 0.366854315933129 0.446112583293891 0.473574871198271 0.534857684399896 0.58966273649575
"turk2_s1118_flgfa1_1_4_1" 0.450206042812043 0.431684981684982 0.366891388388406 0.35635424007517 3 3 0.503037988190496 0.480726086069753 0.325296137158001 0.309402406689782 0.40741678650134 0.391723450224365 0.420683745872205 0.420105234007199
"turk2_s1118_flgfa1_1_5_1" 0.454304242661378 0.45651376146789 0.372226994441027 0.385298441634813 3 3 0.50825678033445 0.509522834323162 0.330332149026211 0.33544951873848 0.41070683866585 0.413495097224531 0.426292096964445 0.452548694571073
"turk2_s1118_flgfa1_1_6_1" 0.452438113086695 0.459472514732876 0.431868862391343 0.416258218768679 4 4 0.551992058105493 0.548684817720351 0.408485150191239 0.401707429626211 0.383307155612232 0.395213561575536 0.458092335456063 0.431902753659142
"turk2_s1118_flgfa1_1_7_1" 0.453880553025619 0.460678276810266 0.367241237297624 0.384214532466772 3 3 0.505770244625777 0.513590844062947 0.324788160966798 0.335274882485183 0.411647427800237 0.417649991690211 0.422461155498455 0.44988344988345
"turk2_s1118_flgfa1_1_8_1" 0.537710529995805 0.519242347056917 0.409151182859052 0.389721627408994 4 4 0.606394668880397 0.586463019144262 0.365339900508308 0.342713672978345 0.48300256953677 0.465846767492106 0.464901859421206 0.451675168895631
"turk2_s1118_flgfa1_1_9_1" 0.463576245993306 0.479764408918805 0.431115595588804 0.439835750298872 3 3 0.4664775508003 0.48585548738923 0.351701584930694 0.360514655760055 0.46071080803239 0.473824164866212 0.556852580078198 0.563907770225242
"turk2_s1119_cor_dpmog_1_10_1" 0.546909076677247 0.545571460523373 NA NA 2 2 0.400721948479716 0.398847238686997 NA NA 0.861015677950793 0.863069438301636 NA NA
"turk2_s1119_cor_dpmog_1_1_1" 0.504244942713087 0.519580877537655 NA NA 3 3 0.409655420528738 0.412477255003899 NA NA 0.655630060701864 0.701813356921715 NA NA
"turk2_s1119_cor_dpmog_1_2_1" 0.50050207861378 0.512772904795441 NA NA 3 3 0.411302099428175 0.401796016655797 NA NA 0.639106490658879 0.708447589562139 NA NA
"turk2_s1119_cor_dpmog_1_3_1" 0.492508157370352 0.49790288756251 NA NA 3 3 0.457145612483669 0.457564302127344 NA NA 0.533800336123028 0.546041574524547 NA NA
"turk2_s1119_cor_dpmog_1_4_1" 0.504349653927098 0.505948653725736 NA NA 3 3 0.418425276923336 0.403193612774451 NA NA 0.634682924652774 0.678991596638657 NA NA
"turk2_s1119_cor_dpmog_1_5_1" 0.439675289616373 0.459295574764547 NA NA 4 4 0.467695204376056 0.446936725811851 NA NA 0.414822982996255 0.472357363998232 NA NA
"turk2_s1119_cor_dpmog_1_6_1" 0.493439841890776 0.493058611722344 NA NA 3 3 0.46450125843489 0.450109569028488 NA NA 0.526223757651473 0.545068553737283 NA NA
"turk2_s1119_cor_dpmog_1_7_1" 0.501986795329207 0.52789300972076 NA NA 3 3 0.403163249270277 0.406058008286898 NA NA 0.664989238538992 0.754179566563467 NA NA
"turk2_s1119_cor_dpmog_1_8_1" 0.594698209922104 0.616198552867035 NA NA 2 2 0.526580576261914 0.549961808207763 NA NA 0.683057444742607 0.700574966828837 NA NA
"turk2_s1119_cor_dpmog_1_9_1" 0.504995448254727 0.510787061824824 NA NA 3 3 0.411005001667222 0.396605693045094 NA NA 0.654719638975823 0.717293233082706 NA NA
"turk2_s1119_cor_emmog_1_10_1" 0.444818997659543 0.445936805488453 NA NA 5 5 0.512026150843221 0.491323325880975 NA NA 0.39320763776901 0.408226448474127 NA NA
"turk2_s1119_cor_emmog_1_1_1" 0.400484391616434 0.413727550152584 NA NA 5 5 0.489516638940215 0.476163058498388 NA NA 0.338854292155075 0.365767359575409 NA NA
"turk2_s1119_cor_emmog_1_2_1" 0.437213350303689 0.440309161620637 NA NA 4 4 0.496376346974395 0.496447602131439 NA NA 0.390651657987384 0.395577178239717 NA NA
"turk2_s1119_cor_emmog_1_3_1" 0.426309112513864 0.460801095515235 NA NA 4 4 0.480304634086264 0.51531393568147 NA NA 0.383226993526127 0.416718266253871 NA NA
"turk2_s1119_cor_emmog_1_4_1" 0.425154992560235 0.486722812830779 NA NA 5 5 0.498223490466518 0.50729086722947 NA NA 0.370777481031995 0.467757629367537 NA NA
"turk2_s1119_cor_emmog_1_5_1" 0.448562148197467 0.45404035481041 NA NA 5 5 0.483497594102574 0.505589927276674 NA NA 0.418335064940584 0.412030075187969 NA NA
"turk2_s1119_cor_emmog_1_6_1" 0.473261273053735 0.469864698646986 NA NA 5 5 0.450413417472467 0.426032522665132 NA NA 0.498550974055637 0.523750552852718 NA NA
"turk2_s1119_cor_emmog_1_7_1" 0.412196781264048 0.402625820568928 NA NA 6 6 0.511194704669584 0.489795918367347 NA NA 0.345321792117894 0.341795665634675 NA NA
"turk2_s1119_cor_emmog_1_8_1" 0.367278201135704 0.377841056173958 NA NA 5 5 0.465250546969309 0.455555555555556 NA NA 0.303390338268946 0.322777532065457 NA NA
"turk2_s1119_cor_emmog_1_9_1" 0.382754363975614 0.373831775700935 NA NA 5 5 0.471813544256308 0.452545568824639 NA NA 0.321978026647630 0.318443166740381 NA NA
"turk2_s1119_flgfa1_1_10_1" 0.545302668793796 0.547128088893803 0.456000727026773 0.451471451070006 2 2 0.398858663047434 0.39790133880111 0.301025777200799 0.293892976319704 0.861672201435853 0.875453339230428 0.939864400117906 0.97336884154461
"turk2_s1119_flgfa1_1_1_1" 0.459052683475779 0.466479099678457 0.436398431514532 0.443133553563001 5 4 0.470573403604914 0.427476979742173 0.376525662366177 0.34585635359116 0.448082590229485 0.513312693498453 0.518912702207775 0.616546290216677
"turk2_s1119_flgfa1_1_2_1" 0.522080754368067 0.516367731038366 0.485915196237523 0.460545260322326 3 3 0.482563768771828 0.473416414718679 0.384680709890177 0.365607256102057 0.568647072946347 0.567890314020345 0.659462667375526 0.622082810539524
"turk2_s1119_flgfa1_1_3_1" 0.559902469945588 0.557124360318145 0.444275718084503 0.457299520219328 2 2 0.435876104686664 0.427577722046089 0.307096975750146 0.315714758907869 0.782582368201319 0.799292348518353 0.802949316740587 0.82912886790108
"turk2_s1119_flgfa1_1_4_1" 0.524045199423159 0.500763747454175 0.486056798656944 0.454646689613282 3 3 0.480974565287636 0.481203620647476 0.383591716585648 0.366223599445486 0.575588374647571 0.521981424148607 0.663214860722929 0.599359402108636
"turk2_s1119_flgfa1_1_5_1" 0.474132968807764 0.488527176251255 0.454296167675976 0.433775653177285 4 3 0.440263552790688 0.410743353228432 0.361520964757645 0.31729667812142 0.513647827204718 0.60265369305617 0.611126246977317 0.685375699960934
"turk2_s1119_flgfa1_1_6_1" 0.479420190375818 0.481109632676102 0.45670428812382 0.463307669817757 4 4 0.441942627806702 0.442056905749852 0.362682352139828 0.352252519264967 0.523843063266343 0.527731092436975 0.616535133158635 0.676629661258187
"turk2_s1119_flgfa1_1_7_1" 0.520495727058329 0.539126260201632 0.480035827087163 0.506256279112248 3 3 0.484094865199494 0.492148126506464 0.381492057255379 0.404864509531809 0.562815912089593 0.596019460415745 0.647220228470971 0.675399049591814
"turk2_s1119_flgfa1_1_8_1" 0.461374840758894 0.527570012176031 0.425648383093426 0.496760689723911 4 4 0.479052887898152 0.518860662047729 0.369526752760142 0.426310837396288 0.444955073821711 0.536576735957542 0.501869476810566 0.59510447761194
"turk2_s1119_flgfa1_1_9_1" 0.522710107905791 0.541737926541249 0.484576652845528 0.489294890094205 3 3 0.486012945125671 0.501924092658266 0.385849852614046 0.387987625443296 0.565401637271837 0.588412206988058 0.651197556340861 0.66220218931101
"turk2_s1121_cor_dpmog_1_10_1" 0.606140572524385 0.593064016608243 NA NA 3 3 0.51307223796034 0.49508494800841 NA NA 0.740454785179007 0.739392396469789 NA NA
"turk2_s1121_cor_dpmog_1_1_1" 0.503555561212039 0.472735548475194 NA NA 4 4 0.549010404537793 0.509817396426468 NA NA 0.465051983041631 0.440682281059064 NA NA
"turk2_s1121_cor_dpmog_1_2_1" 0.553234667729068 0.539986162549347 NA NA 3 3 0.533214061554857 0.518808164542113 NA NA 0.574817354118373 0.56296673455533 NA NA
"turk2_s1121_cor_dpmog_1_3_1" 0.422643895004691 0.404040404040404 NA NA 4 4 0.497031068414631 0.463481603514552 NA NA 0.367624152183778 0.358112695179905 NA NA
"turk2_s1121_cor_dpmog_1_4_1" 0.555727542078066 0.55670018130872 NA NA 3 3 0.532349317966518 0.541092598526113 NA NA 0.581253398419453 0.573234894772575 NA NA
"turk2_s1121_cor_dpmog_1_5_1" 0.6043752489926 0.600942081868241 NA NA 3 3 0.503114559802538 0.49330138329158 NA NA 0.756668056696879 0.768669382213171 NA NA
"turk2_s1121_cor_dpmog_1_6_1" 0.632730442907556 0.616128354235269 NA NA 3 3 0.534506647196789 0.52463906455077 NA NA 0.775182032633003 0.746266123557364 NA NA
