"F1","F2","PHONEME","UVULAR"
482.010794025181,1865.14174975948,"i",1
501.303457461431,1805.86887428856,"i",1
398.313917368813,2257.83093836103,"i",1
582.953485168087,1569.92550837454,"i",1
542.02293074424,1679.82061362686,"i",1
542.865887423558,1716.88232471228,"i",1
505.438155877285,1803.0733470779,"i",1
542.566731062236,1822.39759387083,"i",1
534.708655920717,1704.60784171265,"i",1
457.017897650222,1714.74846936215,"i",1
413.242806364726,2187.95505788307,"i",1
539.398884360146,1749.65746545958,"i",1
581.607093322576,1612.25038274123,"i",1
583.60061358483,1797.59540514481,"i",1
534.087946928574,1941.63961274920,"i",1
538.733187121361,1856.06260949201,"i",1
526.447411513606,1743.32490471619,"i",1
541.686861450856,1678.17719549351,"i",1
571.77629431769,1702.72290931927,"i",1
509.399544035958,1757.05052333938,"i",1
520.903948051026,1938.97950420352,"i",1
575.2981650475,1709.48220139816,"i",1
474.452774170769,1103.19416248686,"u",0
360.395455131007,1477.00755694098,"u",0
535.173957515339,1852.44006011444,"u",0
488.734589978434,1175.62406478725,"u",0
458.582714520269,975.381725686872,"u",0
424.364790727263,1305.5054775638,"u",0
437.798831118353,1244.83623558136,"u",0
506.000517192365,1632.60961627853,"u",0
493.843085313704,852.237397978502,"u",0
489.960820681397,1268.57854663573,"u",0
446.335971224386,1540.15230298347,"u",0
530.49111552642,1540.82248468591,"u",0
475.815871704409,1083.17998997807,"u",0
429.319978212054,979.51101138941,"u",0
480.588447676217,1251.32946837823,"u",0
593.225143322243,1413.54787776730,"u",0
467.996682275042,1410.62025191758,"u",0
524.504868082871,1451.34270763761,"u",0
484.951375982738,1143.14690309529,"u",0
541.494023741095,1647.17380582804,"u",0
434.994034499779,978.306648524803,"u",0
512.333332172366,1245.77638634086,"u",0
408.874418179359,853.060003211572,"u",0
387.899122040794,1828.26815639247,"u",0
455.372716205622,813.872802894199,"u",0
476.403942627294,993.9065866997,"u",0
448.75954697806,1002.17079548518,"u",0
486.951218138525,1084.14030578631,"u",0
393.425319730149,980.81238022804,"u",0
536.61623416906,1573.85163010415,"u",0
439.004320441348,1039.88210238572,"u",0
469.196182477142,1056.18462320787,"u",0
506.64400701739,1551.80189341802,"u",0
538.451470081849,1269.06528327264,"u",0
483.881367905864,908.686283967714,"u",0
435.422037735116,1922.03287316835,"u",0
431.241390741679,1619.44061582045,"u",0
484.823582315192,1672.66986213335,"u",0
469.495093404847,1629.3881117789,"u",0
448.811909506648,863.851992577622,"u",0
459.59567694947,1141.39713770095,"u",0
566.092002078477,1809.21945291436,"u",0
428.180595365569,951.725962941104,"u",0
435.786523977997,1683.73146566329,"u",0
425.684258526971,1632.00549071433,"u",0
461.584878797052,982.627873056945,"u",0
433.247198982187,1808.95208397704,"u",0
470.636487407721,903.669948387039,"u",0
457.711773268924,1338.65956181710,"u",0
550.755710026432,1476.18477176916,"u",0
519.834676471956,1080.12830720614,"u",0
530.249539545973,1754.244680981,"u",0
466.959351266192,1411.07026334326,"u",0
367.869092750098,1525.11929033353,"u",0
438.871939405535,1734.84928458025,"u",0
516.024202059457,1328.99621449846,"u",0
494.484649963426,967.033201072537,"u",0
571.471984498906,1693.66307347192,"u",0
415.287952019052,862.17725100913,"u",0
526.03357445391,1659.08465340641,"u",0
536.679812956748,1574.04359335709,"u",0
448.305048259613,1053.33284914142,"u",0
556.662132398386,953.624936159256,"u",0
422.553237186634,853.785639448441,"u",0
442.624069279667,1527.94478512370,"u",0
479.193236996897,1645.95392032203,"u",0
407.386891415125,1297.59360837170,"u",0
533.518720246425,1061.59260280378,"u",0
484.948089801010,1246.70681962896,"u",0
374.975037963828,1047.83349660254,"u",0
459.560262778411,1067.72553711391,"u",0
394.037901949548,2001.73389229364,"u",0
462.345023540137,1389.28691361653,"u",0
392.318557856396,994.921434647988,"u",0
534.611128038203,1309.53532826776,"u",0
535.581482259497,1571.45173894756,"u",0
442.642655703693,1166.49913374294,"u",0
450.064188143075,1695.53114499381,"u",0
565.670775983642,1563.49814369683,"u",0
556.048587778884,1741.51751023083,"u",0
415.381020080165,857.847630893374,"u",0
446.447856830977,1017.72230076494,"u",0
500.351758275868,922.904338347805,"u",0
436.226943707771,1093.01110544551,"u",0
542.81715703309,1407.28541237615,"u",0
421.743292301258,969.307748132784,"u",0
461.110467750082,1487.96796071573,"u",0
426.009341291285,1179.75120113333,"u",0
465.480737316339,1888.94957320223,"u",0
483.485072975105,955.555189807582,"u",0
525.82595913276,1642.19092480182,"u",0
426.044975151994,978.944467891872,"u",0
423.642120061505,1037.32213010852,"u",0
459.521420845505,972.857970399024,"u",0
418.343230784872,1208.35647822633,"u",0
514.75525988737,1418.8785409074,"u",0
624.485294393734,1291.77560490948,"u",0
436.896908864211,1564.25674115702,"u",0
447.855114757259,1654.15177023467,"u",0
409.246134948441,976.468939243497,"u",0
414.151994025026,811.063598166929,"u",0
419.465252243371,1078.67886616752,"u",0
469.941709731238,1181.36378115268,"u",0
468.402552920127,1298.70737049077,"u",0
442.304237065366,1785.89240427228,"u",0
524.273691279617,1409.24511659579,"u",0
535.19429220796,852.81847505736,"u",0
431.730528337597,1016.87689650801,"u",0
387.380901760763,1142.69992945480,"u",0
438.648614330624,1476.17303795164,"u",0
453.157120526890,1163.82170411061,"u",0
520.650552026637,1805.6884012608,"u",0
409.009349674256,876.574979572357,"u",0
423.926813437781,1009.46690010607,"u",0
457.486002723307,1663.05379431152,"u",0
527.86850986372,1154.09033306586,"u",0
438.772008063884,1082.19196373077,"u",0
423.862988283501,1109.14041762596,"u",0
436.278723738893,1071.21785717875,"u",0
509.299345928798,1632.96340298485,"u",0
441.227162927586,1133.71390890066,"u",0
520.155222412776,1334.61510208394,"u",0
425.367853409444,1172.52626279256,"u",0
464.032528313785,1375.18546333748,"u",0
405.504932921817,1006.43664189501,"u",0
512.642261824752,1359.85611229378,"u",0
402.375822250317,2024.03774476903,"u",0
477.529162562055,995.088399248745,"u",0
440.189858117227,1102.62302229367,"u",0
435.641297289954,1135.36209027012,"u",0
552.374108542759,1115.83853409686,"u",0
465.292325582892,1358.40229620511,"u",0
462.652586344477,1488.58434558353,"u",0
563.081300377261,1650.14563824381,"u",0
413.529084998179,1648.82113083183,"u",0
402.409341269874,1141.27120346699,"u",0
367.877296692157,1924.13150292224,"u",0
491.831991573444,1036.50665591174,"u",0
501.642053838778,1100.66426382446,"u",0
473.238080503116,1012.79242489636,"u",0
417.495978081116,825.312033356617,"u",0
461.528715479389,1084.66322077719,"u",0
533.594709433939,1378.61301666932,"u",0
598.732953118501,1426.56478321397,"u",0
415.734437728956,1290.17720775319,"u",0
439.637228680252,1207.26947185069,"u",0
448.655587575065,1563.41843523099,"u",0
558.024128015493,1535.82746175363,"u",0
437.684656014063,969.830177094744,"u",0
442.246059183210,1768.77117639094,"u",0
447.550592618658,1058.4855482175,"u",0
392.609799727651,916.002668024807,"u",0
556.419841052272,1529.26239227579,"u",0
463.725891282308,1362.34264586449,"u",0
365.598771721532,1000.13397503080,"u",0
413.889734655675,951.395843532966,"u",0
531.419215931915,1589.97539063949,"u",0
407.385534138172,1180.97824895928,"u",0
399.312112002992,1558.47019699933,"u",0
439.814720859817,1676.50601857074,"u",0
519.31245109294,895.303440919834,"u",0
455.401583175767,1055.63287134258,"u",0
433.039045799534,1195.59834743179,"u",0
369.957985983673,749.211495240025,"u",0
463.186536028516,1318.75727130376,"u",0
529.378448808994,859.839815127576,"u",0
435.605318091582,1798.68090935237,"u",0
412.718558920069,969.887567807326,"u",0
478.527657564967,1305.53246849143,"u",0
538.184870766883,1173.21249863930,"u",0
538.995419677469,1677.22772282034,"u",0
370.293261635295,1764.91515079468,"u",0
402.87675729745,1294.45083840441,"u",0
534.484832395914,1416.20527103723,"u",0
472.936240478339,1056.31773336950,"u",0
419.08089301094,1762.46611987453,"u",0
417.587479709922,1041.33830423372,"u",0
483.825119444972,1323.74394673415,"u",0
469.449586949817,1676.74840802747,"u",0
426.62545829411,1675.40383376458,"u",0
403.23177964053,1477.99491686407,"u",0
439.546408355105,913.621072193302,"u",0
412.314052413151,971.520049250167,"u",0
504.419126588682,1526.34634080293,"u",0
563.115454333325,2073.42458054583,"u",0
523.135737258166,1723.52926996901,"u",0
417.480699574058,1634.65797799328,"u",0
431.9136737155,1656.48286255634,"u",0
392.152975023267,844.592163083805,"u",0
426.733060571631,987.495619799737,"u",0
483.070439931389,1073.49474566874,"u",0
616.001065799155,1313.95561076619,"u",0
376.920781564789,1808.43513389829,"u",0
523.592409837077,1153.24043247581,"u",0
501.408833437871,883.041257346456,"u",0
467.385984541093,1635.21062933826,"u",0
482.180021584931,1386.92088036958,"u",0
440.696915324309,1140.98155417386,"u",0
532.703012629901,1424.66891078479,"u",0
516.341943200945,1513.52424570382,"u",0
489.834551972432,1479.90471923069,"u",0
489.068582952613,1137.04284364859,"u",0
401.686975916141,956.581299075392,"u",0
441.289602697928,1208.58221064773,"u",0
472.020612949996,986.452782289887,"u",0
509.569999760172,899.82661574663,"u",0
500.226333283832,1812.32487093756,"u",0
461.212675724277,1367.95473047321,"u",0
428.688654620603,981.641660083362,"u",0
587.901169855646,1506.40925606241,"u",0
439.334612600730,1618.86586411875,"u",0
548.618105795195,1688.09498661492,"u",0
365.417915093554,1845.63614780827,"u",0
549.443781926565,1248.81345159048,"u",0
409.365858922196,1805.95616462438,"u",0
468.010917660805,1629.47537596666,"u",0
485.14854775496,1094.67913123049,"u",0
527.171411388634,1464.11313530850,"u",0
624.511325775524,1078.72262752962,"u",0
467.361669178284,1791.32745670297,"u",0
433.680201261754,1626.57911574133,"u",0
482.402823066234,1147.92194650516,"u",0
428.267678012004,1547.69048188266,"u",0
549.693708029301,1555.50803507895,"u",0
593.537241571678,1876.71821693158,"u",0
531.887383509387,1422.10787640033,"u",0
445.825695250749,1584.03702279927,"u",0
542.749800614507,1356.47960427159,"u",0
385.022960587097,2005.96839004100,"u",0
514.191673416566,726.358088311168,"u",0
398.067406016764,965.716807387065,"u",0
467.04676956845,1361.9528491166,"u",0
436.912232257268,1576.0174749407,"u",0
473.010118693160,1144.65229784963,"u",0
450.907191034039,1062.85872173141,"u",0
484.398296880393,1045.92808305325,"u",0
521.03647885079,1222.89378474202,"u",0
447.315429880727,935.101001527914,"u",0
432.896993023821,1042.50033092901,"u",0
500.340631853335,1329.18344017679,"u",0
429.325354464798,1267.96668003756,"u",1
543.937752352615,965.413658554487,"u",1
527.186955027222,1141.21733282676,"u",1
559.193053064333,1399.87826935918,"u",1
567.761089982082,1056.81796815403,"u",1
617.422331478367,1252.05744691927,"u",1
495.481316558838,1364.13674375577,"u",1
538.47211207835,1330.24333249280,"u",1
474.672017087963,1125.36875309243,"u",1
517.199949272344,1235.48186351187,"u",1
593.897436849939,1210.54317474239,"u",1
529.835853731701,1328.00066238844,"u",1
451.946736751947,1436.11619968284,"u",1
535.213157305623,1117.72870003122,"u",1
400.588993736125,1462.46210860959,"u",1
536.175027071425,883.78703831407,"u",1
567.962098673305,1266.39801156746,"u",1
525.42561773828,1207.54338254874,"u",1
497.02923514955,1121.53681116496,"u",1
557.791373099021,1265.70854946763,"u",1
575.923050267865,1397.22504586257,"u",1
416.197744367456,1175.68825982817,"u",1
564.530739959928,1248.06091269207,"u",1
422.859047356475,1659.92683001871,"u",1
525.541984214217,1538.61019533678,"u",1
422.294955818192,1140.01881362430,"u",1
533.228267016659,1276.97039333132,"u",1
544.00586777825,1223.74689098200,"u",1
528.011370196704,1287.34454765991,"u",1
578.398135239602,1435.90054417691,"u",1
566.268767422164,1087.06890320081,"u",1
456.738972288186,1009.05191227402,"u",1
540.793308896167,1127.03596006128,"u",1
472.673720624426,1176.97644544507,"u",1
493.211193741862,1221.29282372750,"u",1
441.167051749616,1217.37046571325,"u",1
464.012338913685,1265.55068347238,"u",1
481.827233570646,1206.61261543005,"u",1
468.957254392109,1324.12611421071,"u",1
525.873928060532,1337.42058631468,"u",1
