"F1" "F2" "PHONE" "UVULAR" "PHONEME"
459.912680184921 2445.27325523152 "i" 0 "i"
404.645677343061 2188.62961466344 "i" 0 "i"
389.373576117098 2349.80344422675 "i" 0 "i"
391.683142477079 2188.88481575440 "i" 0 "i"
403.66165117388 1865.12570836908 "i" 0 "i"
453.028194042371 2275.42349783934 "i" 0 "i"
513.326990357257 1715.45079274571 "i" 0 "i"
461.777862170597 2292.51581041068 "i" 0 "i"
445.072641595454 1830.09567428327 "i" 0 "i"
406.959080431301 2206.86561654302 "i" 0 "i"
459.429403915109 2260.91392507608 "i" 0 "i"
326.488721889353 2286.16017110509 "i" 0 "i"
445.42304722156 1815.35666171715 "i" 0 "i"
399.653871552119 2501.69146204158 "i" 0 "i"
499.5002590092 2339.53147607034 "i" 0 "i"
500.284385197997 2200.77501962052 "i" 0 "i"
448.697517983339 2328.258918504 "i" 0 "i"
446.087105508906 1657.09369895678 "i" 0 "i"
445.408668806535 1844.58820681728 "i" 0 "i"
485.06432531589 1928.33010821460 "i" 0 "i"
412.214141680863 2073.39952384022 "i" 0 "i"
441.202157315649 2432.85081557791 "i" 0 "i"
382.962131951421 2111.29500364934 "i" 0 "i"
406.891837696915 2341.22256036373 "i" 0 "i"
469.17685866882 1882.23870563723 "i" 0 "i"
433.258165072896 2230.86397577739 "i" 0 "i"
485.944263015258 1866.60290915148 "i" 0 "i"
457.427256555569 2218.79620579624 "i" 0 "i"
396.131580989183 2372.23519840868 "i" 0 "i"
335.259781490966 2481.3721865746 "i" 0 "i"
393.520559509063 1924.0089906682 "i" 0 "i"
430.233470214526 2338.85673858391 "i" 0 "i"
473.735225613468 2193.27935664024 "i" 0 "i"
419.102022674260 2516.45228941868 "i" 0 "i"
386.458918348287 2333.78018485480 "i" 0 "i"
440.786704829818 2189.36213884355 "i" 0 "i"
343.096570538524 2324.12910608996 "i" 0 "i"
392.932687518676 2096.37800505264 "i" 0 "i"
408.477918129587 2246.41763383191 "i" 0 "i"
445.356697053206 2526.05824126157 "i" 0 "i"
424.39622651288 1964.85967297339 "i" 0 "i"
428.416188819787 2145.17937256022 "i" 0 "i"
347.893326921755 2385.24869110199 "i" 0 "i"
424.736784431961 2173.6261026081 "i" 0 "i"
526.704969096755 2412.68022448352 "i" 0 "i"
446.420430677897 2094.74916868508 "i" 0 "i"
390.811024311335 2236.08277031722 "i" 0 "i"
361.719690439868 2495.15622659745 "i" 0 "i"
453.336802662901 2030.0423081687 "i" 0 "i"
428.7644509493 2158.55332158261 "i" 0 "i"
492.775646333021 1773.54193177515 "i" 0 "i"
420.629556806771 2053.93183460930 "i" 0 "i"
537.632856871365 2075.79135074241 "i" 0 "i"
498.011956918902 2040.66177184418 "i" 0 "i"
370.315044606480 2643.68262841976 "i" 0 "i"
428.301612096432 2028.57427700990 "i" 0 "i"
494.870870464648 2273.60262115038 "i" 0 "i"
458.120367527047 2207.21234715897 "i" 0 "i"
349.18430900908 1971.53031031837 "i" 0 "i"
446.651498373015 1844.79210594300 "i" 0 "i"
411.599962394669 2028.80824935269 "i" 0 "i"
414.512158876057 2179.39921431248 "i" 0 "i"
358.103967295541 2240.84079658630 "i" 0 "i"
462.442930193073 2111.91587646127 "i" 0 "i"
389.611587201963 2174.5579746965 "i" 0 "i"
444.212636511554 2085.46698181067 "i" 0 "i"
431.024120436098 2125.60146993203 "i" 0 "i"
405.219528250421 2377.13697544991 "i" 0 "i"
437.782849392028 2027.51197127152 "i" 0 "i"
327.095308013403 2429.08198110559 "i" 0 "i"
424.211324994274 2038.03977384601 "i" 0 "i"
435.512722306356 2193.22490791025 "i" 0 "i"
402.008559943848 1932.67430810382 "i" 0 "i"
432.568414292339 2235.23404082389 "i" 0 "i"
445.241225264164 2326.25533084318 "i" 0 "i"
510.184417568684 1908.71019404190 "i" 0 "i"
382.614296088021 2268.1392415651 "i" 0 "i"
441.355964382818 2088.55811198153 "i" 0 "i"
451.235453453062 2157.58606921288 "i" 0 "i"
457.180033579444 2171.87607679787 "i" 0 "i"
459.538665707249 1920.82386054393 "i" 0 "i"
381.158718185351 2318.66407194218 "i" 0 "i"
494.334208323378 2117.01122050223 "i" 0 "i"
501.276470025126 1943.68585102015 "i" 0 "i"
467.011766244884 1777.36831390029 "i" 0 "i"
370.831851511975 2305.25581457435 "i" 0 "i"
412.202439336488 2045.56852067628 "i" 0 "i"
452.168988551496 2122.02103847486 "i" 0 "i"
531.809477192925 1714.50747486942 "i" 0 "i"
528.256347441003 2091.96245649522 "i" 0 "i"
373.558882309018 1940.22797199578 "i" 0 "i"
557.876176100798 1431.15014067396 "o" 1 "u"
544.984935553308 1234.84034886347 "o" 1 "u"
555.488345704715 1158.52932338224 "o" 1 "u"
488.424527042158 1178.66111428017 "o" 1 "u"
512.697863887275 1414.31425520326 "o" 1 "u"
534.345460558282 1341.08147237095 "o" 1 "u"
448.692058923278 1424.22215708290 "o" 1 "u"
562.26891572071 1064.98782190029 "o" 1 "u"
487.353501071191 1139.82278094655 "o" 1 "u"
515.470273676568 1388.18790245883 "o" 1 "u"
498.077043317494 957.94323613175 "o" 1 "u"
513.007864439723 1205.61989866233 "o" 1 "u"
459.600680003951 1220.587665406 "o" 1 "u"
433.971493957127 1541.73700498066 "o" 1 "u"
465.418578962636 1301.80954280984 "o" 1 "u"
576.783347972884 892.513738252485 "o" 1 "u"
573.016866044771 951.762364814583 "o" 1 "u"
563.077057412886 1115.24368830957 "o" 1 "u"
437.128278185672 1578.41082646506 "o" 1 "u"
505.3104003785 1436.2399197657 "o" 1 "u"
514.980094219616 1195.67115165343 "o" 1 "u"
507.893391073316 962.178972903337 "o" 1 "u"
503.831059392218 1418.39910357749 "o" 1 "u"
566.823784269071 1370.92519145047 "o" 1 "u"
564.336884874406 1314.10780740099 "o" 1 "u"
500.053862856317 1365.88408963516 "o" 1 "u"
558.346235051327 1173.47229762235 "o" 1 "u"
504.177866126877 986.870766762663 "o" 1 "u"
494.093081985284 1474.04955857591 "o" 1 "u"
504.111518279626 1190.69121499257 "o" 1 "u"
452.232224835588 1566.60787004684 "o" 1 "u"
576.245902899251 1331.27972697053 "o" 1 "u"
465.017598709304 1056.99526392003 "o" 1 "u"
473.866538464302 1215.99206403128 "o" 1 "u"
553.835480256189 1211.68405245277 "o" 1 "u"
547.583091198511 1135.35648989131 "o" 1 "u"
555.982074051398 1293.91753140160 "o" 1 "u"
607.42607548273 1235.77337466211 "o" 1 "u"
574.400254806945 1174.21578184566 "o" 1 "u"
443.747188417993 1319.93238116587 "o" 1 "u"
468.726122561457 1266.36328834405 "o" 1 "u"
519.706799594839 1102.82751203733 "o" 1 "u"
472.710296109624 1291.40042759474 "o" 1 "u"
523.282693224272 1162.89814977026 "o" 1 "u"
503.338926999316 1089.46923350056 "o" 1 "u"
387.287809089306 1061.20821814937 "o" 1 "u"
452.429255522396 1286.05385904005 "o" 1 "u"
450.546411238935 1148.82920630491 "o" 1 "u"
503.169804481537 1242.37986661327 "o" 1 "u"
585.921605656938 1288.04721824806 "o" 1 "u"
475.155274290452 1006.25919638326 "o" 1 "u"
568.371611201468 1270.06663518277 "o" 1 "u"
576.933754746165 1375.54171687196 "o" 1 "u"
517.359433860175 1284.49016346370 "o" 1 "u"
584.392148736452 1278.30291550129 "o" 1 "u"
548.498837205354 1160.59640485792 "o" 1 "u"
455.501873159505 1282.70710442650 "o" 1 "u"
452.150011311669 1404.01643927809 "o" 1 "u"
436.63289671063 1277.87853075178 "o" 1 "u"
522.881171686899 1150.79365671598 "o" 1 "u"
505.738824296364 1288.87118566043 "o" 1 "u"
561.094933455135 1073.24981822809 "o" 1 "u"
590.701280647168 794.113219551773 "o" 1 "u"
547.87278342535 1217.58254472227 "o" 1 "u"
605.479235282504 878.768190399968 "o" 1 "u"
517.401595290238 1390.29147158385 "o" 1 "u"
436.593378045298 1215.39001380420 "o" 1 "u"
517.492894100136 1004.41828661676 "o" 1 "u"
625.202881525368 1232.54250007152 "o" 1 "u"
505.512699466329 1081.53719835241 "o" 1 "u"
558.206609170813 1163.93319480108 "o" 1 "u"
575.916574657741 1112.15507269922 "o" 1 "u"
399.361315073077 1041.12687035669 "o" 1 "u"
588.523015537026 993.484532654841 "o" 1 "u"
484.10308534471 1059.35874495874 "o" 1 "u"
626.388696613865 1069.21115063063 "o" 1 "u"
562.83396505834 1119.43388963927 "o" 1 "u"
521.725471186763 1293.84747775175 "o" 1 "u"
494.582715476213 909.554791326152 "o" 1 "u"
515.704604807896 950.372409973837 "o" 1 "u"
427.198486023615 1385.25804557214 "o" 1 "u"
529.929267636314 1236.40327095517 "o" 1 "u"
498.204405628758 1142.64946694033 "o" 1 "u"
517.366933081234 1126.17226676849 "o" 1 "u"
436.314737927145 1334.90344739741 "o" 1 "u"
485.002763775519 1533.04057752660 "o" 1 "u"
498.746866047922 1256.89224493996 "o" 1 "u"
600.274493689988 1156.13874903981 "o" 1 "u"
394.531436020313 862.81313369781 "o" 1 "u"
561.20690737581 1045.21363338301 "o" 1 "u"
556.370266798029 1300.58016975738 "o" 1 "u"
466.121996211625 1162.70912484543 "o" 1 "u"
463.415803898567 1080.55376556429 "o" 1 "u"
499.280426802602 1087.64944593723 "o" 1 "u"
517.964185233601 1346.35728985634 "o" 1 "u"
553.272296072944 1306.55174387244 "o" 1 "u"
493.146665446465 1247.16777902459 "o" 1 "u"
509.003841828972 865.362253300452 "o" 1 "u"
455.116790776233 1150.53271405280 "o" 1 "u"
502.539378916583 805.561248015318 "o" 1 "u"
432.3737902895 1394.75846572642 "o" 1 "u"
427.514140935715 1319.46520940152 "o" 1 "u"
604.130400827802 1118.39652032779 "o" 1 "u"
407.559944424901 1068.96756926380 "o" 1 "u"
528.043337770963 1192.13594345377 "o" 1 "u"
520.06620538718 1078.53038665988 "o" 1 "u"
562.272677434045 1513.98405939688 "o" 1 "u"
487.343354051268 1131.20523187704 "o" 1 "u"
444.174751109063 1488.82816199409 "o" 1 "u"
475.256617125705 732.890738769983 "o" 1 "u"
395.890376467164 1151.45588968753 "o" 1 "u"
540.580117059781 1412.67021930172 "o" 1 "u"
635.877484583715 1139.72413809098 "o" 1 "u"
551.731044672667 1079.46380310708 "o" 1 "u"
473.432269180529 955.73217807931 "o" 1 "u"
508.415393241336 1183.04431645634 "o" 1 "u"
530.449855978724 1239.01876086633 "o" 1 "u"
518.978703221023 1254.94113394386 "o" 1 "u"
450.735167691563 1173.09898756116 "o" 1 "u"
434.195466988956 1413.49195875752 "o" 1 "u"
506.377094395349 1149.19919720766 "o" 1 "u"
473.422326851569 1161.79146215832 "o" 1 "u"
501.520064287212 968.616238290587 "o" 1 "u"
429.154683780610 1140.32764507336 "o" 1 "u"
393.354390213883 1451.5532851402 "o" 1 "u"
518.266236748776 1093.81970934426 "o" 1 "u"
547.718788214468 939.470776408093 "o" 1 "u"
498.715740345438 1082.77280936904 "o" 1 "u"
490.165137784936 1104.34556632654 "o" 1 "u"
537.580410745039 1251.55353699489 "o" 1 "u"
443.038144462119 1361.11827330369 "o" 1 "u"
499.3092250966 1321.90830830724 "o" 1 "u"
573.868027527911 982.254976788736 "o" 1 "u"
505.014430835318 1147.07749912210 "o" 1 "u"
492.482737734092 951.448152742656 "o" 1 "u"
529.802107211932 1065.90357413211 "o" 1 "u"
614.594461460285 1404.31759193451 "o" 1 "u"
535.100444277819 1206.01221272217 "o" 1 "u"
476.686014178037 1371.40693343468 "o" 1 "u"
627.48667969254 1121.96487413656 "o" 1 "u"
562.524275658191 1001.69089393594 "o" 1 "u"
432.238630258322 1297.66653913310 "o" 1 "u"
595.049182945787 1155.91351590482 "o" 1 "u"
430.906126255564 1390.62865665136 "o" 1 "u"
503.199704485219 893.20061000941 "o" 1 "u"
500.875989250233 1099.87694579999 "o" 1 "u"
500.598873860874 1207.97873424542 "o" 1 "u"
524.606793365081 973.369322314169 "o" 1 "u"
500.549706015901 1111.34747504856 "o" 1 "u"
536.389561534764 1252.00406133823 "o" 1 "u"
494.998547058255 1082.94107585012 "o" 1 "u"
528.113170910039 1072.52970798967 "o" 1 "u"
464.658422397207 1175.70335231857 "o" 1 "u"
638.526839070666 1500.81496401061 "o" 1 "u"
575.065264743175 1287.05059450031 "o" 1 "u"
486.756962186505 1416.35462433120 "o" 1 "u"
442.161496289808 1342.2635128384 "o" 1 "u"
532.166786543805 1271.52999298431 "o" 1 "u"
512.0795264338 1059.07428100389 "o" 1 "u"
494.123567153572 1076.49703601876 "o" 1 "u"
480.932661211611 1284.96644137449 "o" 1 "u"
564.791945959201 1054.86642450742 "o" 1 "u"
499.864984796303 1328.27873440905 "o" 1 "u"
557.236112657582 1410.35857231071 "o" 1 "u"
520.285871137511 1133.02397375327 "o" 1 "u"
477.54292696614 1058.98918021360 "o" 1 "u"
629.131250345354 1170.18716543850 "o" 1 "u"
476.413911303594 1406.85565008157 "o" 1 "u"
448.827448951402 1180.31382414699 "o" 1 "u"
465.535895892333 1282.40627055244 "o" 1 "u"
606.823156289379 1102.41951323718 "o" 1 "u"
511.021718840378 1283.59237681785 "o" 1 "u"
341.973280818779 1187.60234505699 "u" 0 "u"
458.568135322365 1806.61291132846 "u" 0 "u"
523.968522954223 1046.36948099638 "u" 0 "u"
427.341223083571 986.252024612342 "u" 0 "u"
510.488508145497 1426.21490647441 "u" 0 "u"
497.481461409502 1105.63524557662 "u" 0 "u"
493.988769229238 1293.35464386423 "u" 0 "u"
444.296262841314 1001.44267180984 "u" 0 "u"
529.065282561465 1197.57340497283 "u" 0 "u"
597.151899354946 1439.7129830791 "u" 0 "u"
485.800097612116 1299.44130760326 "u" 0 "u"
512.405185778122 1002.37389977158 "u" 0 "u"
457.446839571164 1111.33503176159 "u" 0 "u"
411.312508955825 1382.72432959258 "u" 0 "u"
557.149523598704 945.508362846181 "u" 0 "u"
472.752544174299 1169.95202138661 "u" 0 "u"
494.215549985644 649.459453822727 "u" 0 "u"
403.789725016599 1260.01755948717 "u" 0 "u"
433.764476442505 1443.72768604141 "u" 0 "u"
445.825150087957 911.90705165712 "u" 0 "u"
436.959196741137 1495.96216544593 "u" 0 "u"
489.778021049882 1434.16175044826 "u" 0 "u"
509.359497668768 1440.11813687091 "u" 0 "u"
494.875200469941 1127.17679400168 "u" 0 "u"
387.090831469572 1196.72392450375 "u" 0 "u"
529.425161536229 1711.94526793206 "u" 0 "u"
431.890408716847 1661.19818521667 "u" 0 "u"
491.898286445811 1103.78254034342 "u" 0 "u"
452.233852537752 1078.81389020291 "u" 0 "u"
389.425630552518 1516.44390747701 "u" 0 "u"
518.585388675566 1941.33602029945 "u" 0 "u"
509.05325106545 1337.74159136507 "u" 0 "u"
355.233878924241 1421.31566666712 "u" 0 "u"
444.835098040872 1222.80263489556 "u" 0 "u"
559.197176254959 1377.17388662691 "u" 0 "u"
491.478325612684 1488.04762176684 "u" 0 "u"
507.889237686109 1468.91599214985 "u" 0 "u"
381.909198978845 1359.95340507691 "u" 0 "u"
543.847317924232 1312.21599429953 "u" 0 "u"
433.322861904812 1455.36947598275 "u" 0 "u"
474.171258229934 922.450632339644 "u" 0 "u"
407.040855234922 1747.16186871865 "u" 0 "u"
438.419300422581 1289.18745023304 "u" 0 "u"
476.197558906089 1896.92860507150 "u" 0 "u"
528.468023058147 716.810192886932 "u" 0 "u"
474.218815318799 707.941892738182 "u" 0 "u"
550.911837279284 1640.31172085371 "u" 0 "u"
336.759270133463 942.09318724014 "u" 0 "u"
482.356801697869 1019.97368142206 "u" 0 "u"
492.604441660343 1462.82465589946 "u" 0 "u"
403.114615997471 1290.94959215945 "u" 0 "u"
407.503743372516 1507.68225094983 "u" 0 "u"
376.625642550801 612.195911824731 "u" 0 "u"
544.978767240255 1101.8525400368 "u" 0 "u"
557.825071912195 1529.87276221923 "u" 0 "u"
462.34612880543 1545.36132667983 "u" 0 "u"
466.567661599685 1625.44181306536 "u" 0 "u"
420.541142808057 746.622748603554 "u" 0 "u"
487.447725207187 1388.35065986227 "u" 0 "u"
467.75488813406 1139.46002076478 "u" 0 "u"
393.70066207954 1199.0372766692 "u" 0 "u"
542.005986422632 1201.28164831095 "u" 0 "u"
579.071319754684 1112.29450611446 "u" 0 "u"
430.311355826841 1522.29018680138 "u" 0 "u"
444.935150080673 1217.57364388320 "u" 0 "u"
455.629976791197 1224.92524310521 "u" 0 "u"
420.382247762881 1338.76648688280 "u" 0 "u"
535.071651783482 2049.54585943631 "u" 0 "u"
398.735248730589 1005.61003193051 "u" 0 "u"
404.220136155767 1723.24878513672 "u" 0 "u"
485.279009135474 1429.40263423449 "u" 0 "u"
393.983956657968 892.784400679363 "u" 0 "u"
479.272828057522 1394.38467973041 "u" 0 "u"
476.441456140665 1461.73495273541 "u" 0 "u"
395.792842163249 1625.38593813903 "u" 0 "u"
443.039584738 1542.00469208756 "u" 0 "u"
393.097280330615 1191.37838441573 "u" 0 "u"
512.84171664509 2003.18066268143 "u" 0 "u"
492.957953755775 1163.53361814546 "u" 0 "u"
406.100042162851 1174.71230701036 "u" 0 "u"
400.127285605183 1867.60692940163 "u" 0 "u"
422.748687056658 1124.63054106657 "u" 0 "u"
543.949189657818 1424.40359956362 "u" 0 "u"
486.641049678827 1089.35305564669 "u" 0 "u"
341.374166564989 1294.30144289354 "u" 0 "u"
577.610385930266 1345.56977592605 "u" 0 "u"
390.091432054008 923.945749937886 "u" 0 "u"
516.275340669399 1170.34208460389 "u" 0 "u"
526.96675373062 1316.78278006496 "u" 0 "u"
418.695793379771 1139.21043287657 "u" 0 "u"
417.833749072835 1127.35266399751 "u" 0 "u"
437.467782971984 1511.44340074440 "u" 0 "u"
445.701302317653 1362.28833864709 "u" 0 "u"
462.633184217332 1754.51796359165 "u" 0 "u"
455.258458710698 931.184765354509 "u" 0 "u"
441.523440539072 1244.64017396600 "u" 0 "u"
440.562503562427 1462.34575471569 "u" 0 "u"
426.839521169689 1783.26855849238 "u" 0 "u"
454.648797494922 1626.35255145893 "u" 0 "u"
449.204841693728 995.42551364036 "u" 0 "u"
471.850160175772 1270.02435943220 "u" 0 "u"
377.100905395231 1008.66085677451 "u" 0 "u"
482.525131191583 1441.48220198752 "u" 0 "u"
410.121420096859 1514.55594864283 "u" 0 "u"
457.858074686735 1653.10808307265 "u" 0 "u"
499.665054990938 961.695515072041 "u" 0 "u"
411.425765126227 911.630500712399 "u" 0 "u"
482.076575778909 915.074321619143 "u" 0 "u"
419.604733740914 1517.39970900106 "u" 0 "u"
504.635259438369 1057.17347199881 "u" 0 "u"
465.705119213988 1414.76635192035 "u" 0 "u"
463.591159573133 1582.51062828087 "u" 0 "u"
571.136076529236 1306.62751173074 "u" 0 "u"
425.919473793276 1127.82351815362 "u" 0 "u"
434.670493820476 1462.78471767267 "u" 0 "u"
441.342959221325 1500.53909018981 "u" 0 "u"
398.655642713150 1058.84067837469 "u" 0 "u"
449.075653042925 1125.65597588472 "u" 0 "u"
500.323519622537 818.31656884192 "u" 0 "u"
465.984425414089 1329.70473333488 "u" 0 "u"
568.211690548032 1269.34957802736 "u" 0 "u"
502.836762196339 969.414866128472 "u" 0 "u"
467.25924399512 1098.70508683631 "u" 0 "u"
455.448386379003 1563.54798154578 "u" 0 "u"
384.139699920354 1056.97489946056 "u" 0 "u"
440.640939136524 1642.11399602659 "u" 0 "u"
529.3017120479 1219.20815868694 "u" 0 "u"
402.297306587665 1396.9848630892 "u" 0 "u"
486.703719552845 1157.38744591562 "u" 0 "u"
451.685475856112 923.210726574171 "u" 0 "u"
439.368348256945 570.970231756856 "u" 0 "u"
485.936434714773 1667.99653346150 "u" 0 "u"
493.780290671938 1321.97377763085 "u" 0 "u"
519.164852584438 1472.89852626682 "u" 0 "u"
477.346433397264 1567.92012401942 "u" 0 "u"
458.524951975811 768.096981846467 "u" 0 "u"
490.032680356225 1659.41989033571 "u" 0 "u"
470.922936764949 947.838440413644 "u" 0 "u"
489.269836191333 1520.23319536871 "u" 0 "u"
513.393632555418 1451.87032680170 "u" 0 "u"
470.380550802993 1078.41338593715 "u" 0 "u"
465.652809083699 1585.36191271448 "u" 0 "u"
434.431448217518 843.380622618199 "u" 0 "u"
514.762019324695 1373.28106470835 "u" 0 "u"
475.163560008976 1108.46321851804 "u" 0 "u"
447.8087211985 1580.24661096467 "u" 0 "u"
438.340621969588 1592.09039225636 "u" 0 "u"
459.948850379065 1368.94697400628 "u" 0 "u"
465.655432378673 1583.95043546563 "u" 0 "u"
460.786991001962 1388.04632125606 "u" 0 "u"
457.691199949276 614.728983625055 "u" 0 "u"
460.57785122546 1339.05819739424 "u" 0 "u"
485.476442680043 1271.00864486829 "u" 0 "u"
403.856189380813 1187.00015335683 "u" 0 "u"
539.372883615217 1033.38148697564 "u" 0 "u"
516.912014867414 1433.10175121719 "u" 0 "u"
581.992729834791 1486.44523448416 "u" 0 "u"
377.775770938698 1479.73483700973 "u" 0 "u"
418.735842868235 1225.43201391553 "u" 0 "u"
465.256756722233 970.517130821877 "u" 0 "u"
474.926554168036 1558.34369450277 "u" 0 "u"
478.723195032521 1465.87645910771 "u" 0 "u"
417.297266238066 1258.52333968870 "u" 0 "u"
405.126359373525 935.29824173732 "u" 0 "u"
466.445110671987 1299.80780617151 "u" 0 "u"
452.290497061048 1177.81143538590 "u" 0 "u"
510.440924911983 1529.01855142753 "u" 0 "u"
541.452988742789 808.813098668049 "u" 0 "u"
410.185422513172 710.114661148298 "u" 0 "u"
494.343332667887 1197.53376179738 "u" 0 "u"
489.821398246072 1176.3673864950 "u" 0 "u"
380.303408464655 902.979719785075 "u" 0 "u"
494.436474369716 1716.54308734227 "u" 0 "u"
369.507229099727 1455.60829468760 "u" 0 "u"
482.064076872905 1079.74518732977 "u" 0 "u"
462.974811958442 1194.22362303857 "u" 0 "u"
489.760427986582 1680.49008256214 "u" 0 "u"
442.258937270655 1236.84832132273 "u" 0 "u"
442.374364919364 1349.38345111428 "u" 0 "u"
427.8513450115 1232.36782571314 "u" 0 "u"
