"X1" "X2" "C" "S1"
509.950498601632 1987.53250233803 "i" "i 0"
360.60882835522 2132.97282755486 "i" "i 0"
387.472753387946 2222.51940166744 "i" "i 0"
420.816102457311 2007.93390412971 "i" "i 0"
382.508697095934 2028.03694138312 "i" "i 0"
389.503396882195 2187.98109413181 "i" "i 0"
366.94315958717 2333.58538720558 "i" "i 0"
466.699766282029 2327.77196409303 "i" "i 0"
388.340034936168 1938.94272875531 "i" "i 0"
440.224429675113 2122.69232937858 "i" "i 0"
369.306896331602 2289.08684887294 "i" "i 0"
463.254121303492 2211.8288375891 "i" "i 0"
377.363437886979 2027.27508149543 "i" "i 0"
381.011994584102 2380.25674995637 "i" "i 0"
484.421858599542 2176.57424172028 "i" "i 0"
341.718390134061 2612.4969869552 "i" "i 0"
423.983404901467 2225.05069705922 "i" "i 0"
466.333516826843 2177.74336943437 "i" "i 0"
484.577216090801 1829.17747761687 "i" "i 0"
455.049449042123 2207.91129231593 "i" "i 0"
360.303597888988 2289.33671746779 "i" "i 0"
430.063014145733 2123.18437843065 "i" "i 0"
425.484231417089 2182.93601266962 "i" "i 0"
425.221554762818 2320.11777650261 "i" "i 0"
418.959901257219 1963.87860007087 "i" "i 0"
559.221693941934 1813.25870254067 "i" "i 0"
503.068154325174 1873.82921854938 "i" "i 0"
379.11667974173 2431.3230136799 "i" "i 0"
436.106863618942 1853.75669147964 "i" "i 0"
397.817113086028 2008.09965851571 "i" "i 0"
423.993516032583 2501.94470652427 "i" "i 0"
445.093637459207 2081.94412348706 "i" "i 0"
399.00400386786 2136.89842575111 "i" "i 0"
372.169049951811 2306.85669809403 "i" "i 0"
403.681747247103 2399.05758448959 "i" "i 0"
468.547174231964 1933.85164816523 "i" "i 0"
435.278519771067 2118.19952829638 "i" "i 0"
448.545067112343 2473.1420770126 "i" "i 0"
454.834256308623 2509.33107495931 "i" "i 0"
427.370826601217 2234.48160159514 "i" "i 0"
398.785325791443 2039.96485658955 "i" "i 0"
505.996293591389 1925.31955556893 "i" "i 0"
390.569151273452 1960.81152850168 "i" "i 0"
505.693272612862 1806.7574694523 "i" "i 0"
296.133922380132 1850.44314503659 "i" "i 0"
425.270137429729 2038.31170753706 "i" "i 0"
347.711230961503 2453.74425199927 "i" "i 0"
381.054272227784 2415.87845175523 "i" "i 0"
373.667963407603 2127.05539347703 "i" "i 0"
365.781189110504 2031.95965783398 "i" "i 0"
429.110535194792 2481.22912935015 "i" "i 0"
378.795861946087 2351.82219123991 "i" "i 0"
498.522680708557 1956.74624374786 "i" "i 0"
527.063952011377 2368.93574195167 "i" "i 0"
448.781435861198 2066.58254115908 "i" "i 0"
358.302312809558 2419.84878793879 "i" "i 0"
498.052761357189 2173.05955391249 "i" "i 0"
508.636077204234 1781.5823191469 "i" "i 0"
440.425560265938 2460.48814923875 "i" "i 0"
418.333076047017 2104.83916574877 "i" "i 0"
471.212983848616 2472.0556286526 "i" "i 0"
422.945942374244 2136.26199927353 "i" "i 0"
290.761405013632 1771.53467482964 "i" "i 0"
475.787719199312 1775.39769406004 "i" "i 0"
501.142653170466 1965.59756190149 "i" "i 0"
426.705493595221 1829.91662131071 "i" "i 0"
430.597972751959 2035.50319959824 "i" "i 0"
447.759045032349 2586.64818250076 "i" "i 0"
449.435724220584 2137.82378111754 "i" "i 0"
422.698140324905 2512.5654315721 "i" "i 0"
443.56344619287 1827.59627651334 "i" "i 0"
465.471433752729 2034.87406538388 "i" "i 0"
365.056646772177 2306.81231409219 "i" "i 0"
328.458660171511 2537.36073619241 "i" "i 0"
468.204868839205 1931.17536498979 "i" "i 0"
421.861159586879 2567.4099697746 "i" "i 0"
501.99833640995 2286.64547546181 "i" "i 0"
452.349668363411 2294.46806292624 "i" "i 0"
532.060825477617 1933.8117305728 "i" "i 0"
421.116264808589 2182.07303569651 "i" "i 0"
526.512589119573 1956.0111473995 "i" "i 0"
437.986175611624 1806.77104485479 "i" "i 0"
495.725058073683 1930.02998765233 "i" "i 0"
508.144412357994 2110.44012161293 "i" "i 0"
399.456767471617 2015.92139266901 "i" "i 0"
440.214850509619 2173.14095973088 "i" "i 0"
382.214143852266 2032.86200633576 "i" "i 0"
379.829583302047 2709.15388234611 "i" "i 0"
395.018499831686 2087.68174829353 "i" "i 1"
460.548370566784 1854.15451691978 "i" "i 1"
466.956127582726 1971.00707171317 "i" "i 1"
470.811237312714 1996.30697606280 "i" "i 1"
368.857815147995 2107.48781927041 "i" "i 1"
431.41766413582 2023.20214036124 "i" "i 1"
434.406140296012 2006.63620580530 "i" "i 1"
434.319728618317 1977.97831528463 "i" "i 1"
396.785912567337 2096.60176039283 "i" "i 1"
394.188822193166 2116.28504011956 "i" "i 1"
482.869196165875 1884.19346531864 "i" "i 1"
437.059148801506 1844.49798702728 "i" "i 1"
407.299304547765 2049.61870352969 "i" "i 1"
460.934234331043 2048.87014280406 "i" "i 1"
467.667113885295 1947.68566859703 "i" "i 1"
460.8402011429 1981.58230535367 "i" "i 1"
342.355271086399 2414.55219199999 "i" "i 1"
402.868932789599 2023.86477832783 "i" "i 1"
402.811211299279 2108.54528505637 "i" "i 1"
417.562595704461 2129.31848915948 "i" "i 1"
406.905063792389 1988.32930781199 "i" "i 1"
470.518086940306 1920.40824189892 "i" "i 1"
447.507428492823 1862.51563704192 "i" "i 1"
455.000685401838 1921.66687072251 "i" "i 1"
457.066686684794 1921.36657428237 "i" "i 1"
538.323701912212 1842.53267450760 "i" "i 1"
464.600382832561 1739.53466887618 "i" "i 1"
426.281022500095 1888.92246864639 "i" "i 1"
383.638527599383 2056.81324342714 "i" "i 1"
402.931191035633 1997.54036795622 "i" "i 1"
299.941650943015 2449.50243202869 "i" "i 1"
484.581218742289 1761.59700204220 "i" "i 1"
443.650664318442 1871.49210729452 "i" "i 1"
444.49362099776 1908.55381837994 "i" "i 1"
407.065889451487 1994.74484074556 "i" "i 1"
444.194464636438 2014.06908753849 "i" "i 1"
436.336389494919 1896.27933538031 "i" "i 1"
358.645631224424 1906.41996302981 "i" "i 1"
314.870539938928 2379.62655155073 "i" "i 1"
441.026617934348 1941.32895912724 "i" "i 1"
483.234826896778 1803.92187640889 "i" "i 1"
485.228347159032 1989.26689881247 "i" "i 1"
435.715680502776 2133.31110641686 "i" "i 1"
440.360920695563 2047.73410315967 "i" "i 1"
428.075145087808 1934.99639838385 "i" "i 1"
443.314595025058 1869.84868916117 "i" "i 1"
473.404027891892 1894.39440298693 "i" "i 1"
411.02727761016 1948.72201700704 "i" "i 1"
422.531681625228 2130.65099787118 "i" "i 1"
476.925898621702 1901.15369506582 "i" "i 1"
474.452774170769 1103.19416248686 "u" "u 0"
360.395455131007 1477.00755694098 "u" "u 0"
535.173957515339 1852.44006011444 "u" "u 0"
488.734589978434 1175.62406478725 "u" "u 0"
458.582714520269 975.381725686872 "u" "u 0"
424.364790727263 1305.5054775638 "u" "u 0"
437.798831118353 1244.83623558136 "u" "u 0"
506.000517192365 1632.60961627853 "u" "u 0"
493.843085313704 852.237397978502 "u" "u 0"
489.960820681397 1268.57854663573 "u" "u 0"
446.335971224386 1540.15230298347 "u" "u 0"
530.49111552642 1540.82248468591 "u" "u 0"
475.815871704409 1083.17998997807 "u" "u 0"
429.319978212054 979.51101138941 "u" "u 0"
480.588447676217 1251.32946837823 "u" "u 0"
593.225143322243 1413.5478777673 "u" "u 0"
467.996682275042 1410.62025191758 "u" "u 0"
524.504868082871 1451.34270763761 "u" "u 0"
484.951375982738 1143.14690309529 "u" "u 0"
541.494023741095 1647.17380582804 "u" "u 0"
434.994034499779 978.306648524803 "u" "u 0"
512.333332172366 1245.77638634086 "u" "u 0"
408.874418179359 853.060003211572 "u" "u 0"
387.899122040794 1828.26815639247 "u" "u 0"
455.372716205622 813.872802894199 "u" "u 0"
476.403942627294 993.9065866997 "u" "u 0"
448.75954697806 1002.17079548518 "u" "u 0"
486.951218138525 1084.14030578631 "u" "u 0"
393.425319730149 980.81238022804 "u" "u 0"
536.61623416906 1573.85163010415 "u" "u 0"
439.004320441348 1039.88210238572 "u" "u 0"
469.196182477142 1056.18462320787 "u" "u 0"
506.64400701739 1551.80189341802 "u" "u 0"
538.451470081849 1269.06528327264 "u" "u 0"
483.881367905864 908.686283967714 "u" "u 0"
435.422037735116 1922.03287316835 "u" "u 0"
431.241390741679 1619.44061582045 "u" "u 0"
484.823582315192 1672.66986213335 "u" "u 0"
469.495093404847 1629.3881117789 "u" "u 0"
448.811909506648 863.851992577622 "u" "u 0"
459.59567694947 1141.39713770095 "u" "u 0"
566.092002078477 1809.21945291436 "u" "u 0"
428.180595365569 951.725962941104 "u" "u 0"
435.786523977997 1683.73146566329 "u" "u 0"
425.684258526971 1632.00549071433 "u" "u 0"
461.584878797052 982.627873056945 "u" "u 0"
433.247198982187 1808.95208397704 "u" "u 0"
470.636487407721 903.669948387039 "u" "u 0"
457.711773268924 1338.6595618171 "u" "u 0"
550.755710026432 1476.18477176916 "u" "u 0"
519.834676471956 1080.12830720614 "u" "u 0"
530.249539545973 1754.244680981 "u" "u 0"
466.959351266192 1411.07026334326 "u" "u 0"
367.869092750098 1525.11929033353 "u" "u 0"
438.871939405535 1734.84928458025 "u" "u 0"
516.024202059457 1328.99621449846 "u" "u 0"
494.484649963426 967.033201072537 "u" "u 0"
571.471984498906 1693.66307347192 "u" "u 0"
415.287952019052 862.17725100913 "u" "u 0"
526.03357445391 1659.08465340641 "u" "u 0"
536.679812956748 1574.04359335709 "u" "u 0"
448.305048259613 1053.33284914142 "u" "u 0"
556.662132398386 953.624936159256 "u" "u 0"
422.553237186634 853.78563944844 "u" "u 0"
442.624069279667 1527.9447851237 "u" "u 0"
479.193236996897 1645.95392032203 "u" "u 0"
407.386891415125 1297.5936083717 "u" "u 0"
533.518720246425 1061.59260280378 "u" "u 0"
484.94808980101 1246.70681962896 "u" "u 0"
374.975037963828 1047.83349660254 "u" "u 0"
459.560262778411 1067.72553711391 "u" "u 0"
394.037901949548 2001.73389229364 "u" "u 0"
462.345023540137 1389.28691361653 "u" "u 0"
392.318557856396 994.921434647988 "u" "u 0"
534.611128038203 1309.53532826776 "u" "u 0"
535.581482259497 1571.45173894756 "u" "u 0"
442.642655703693 1166.49913374294 "u" "u 0"
450.064188143075 1695.53114499381 "u" "u 0"
565.670775983642 1563.49814369683 "u" "u 0"
556.048587778884 1741.51751023083 "u" "u 0"
415.381020080165 857.847630893374 "u" "u 0"
446.447856830977 1017.72230076494 "u" "u 0"
500.351758275868 922.904338347805 "u" "u 0"
436.226943707771 1093.01110544551 "u" "u 0"
542.81715703309 1407.28541237615 "u" "u 0"
421.743292301258 969.307748132784 "u" "u 0"
461.110467750082 1487.96796071573 "u" "u 0"
426.009341291285 1179.75120113333 "u" "u 0"
465.480737316339 1888.94957320223 "u" "u 0"
483.485072975105 955.555189807582 "u" "u 0"
525.82595913276 1642.19092480182 "u" "u 0"
426.044975151994 978.944467891872 "u" "u 0"
423.642120061505 1037.32213010852 "u" "u 0"
459.521420845505 972.857970399024 "u" "u 0"
418.343230784872 1208.35647822633 "u" "u 0"
514.75525988737 1418.8785409074 "u" "u 0"
624.485294393734 1291.77560490948 "u" "u 0"
436.896908864211 1564.25674115702 "u" "u 0"
447.855114757259 1654.15177023467 "u" "u 0"
409.246134948441 976.468939243497 "u" "u 0"
414.151994025026 811.063598166929 "u" "u 0"
419.465252243371 1078.67886616752 "u" "u 0"
469.941709731238 1181.36378115268 "u" "u 0"
468.402552920127 1298.70737049077 "u" "u 0"
442.304237065366 1785.89240427228 "u" "u 0"
524.273691279617 1409.24511659579 "u" "u 0"
535.19429220796 852.81847505736 "u" "u 0"
431.730528337597 1016.87689650801 "u" "u 0"
387.380901760763 1142.6999294548 "u" "u 0"
438.648614330624 1476.17303795164 "u" "u 0"
453.15712052689 1163.82170411061 "u" "u 0"
520.650552026637 1805.6884012608 "u" "u 0"
409.009349674256 876.574979572357 "u" "u 0"
423.926813437781 1009.46690010607 "u" "u 0"
457.486002723307 1663.05379431152 "u" "u 0"
527.86850986372 1154.09033306586 "u" "u 0"
438.772008063884 1082.19196373077 "u" "u 0"
423.862988283501 1109.14041762596 "u" "u 0"
436.278723738893 1071.21785717875 "u" "u 0"
509.299345928798 1632.96340298485 "u" "u 0"
441.227162927586 1133.71390890066 "u" "u 0"
520.155222412776 1334.61510208394 "u" "u 0"
425.367853409444 1172.52626279256 "u" "u 0"
464.032528313785 1375.18546333748 "u" "u 0"
405.504932921817 1006.43664189501 "u" "u 0"
512.642261824752 1359.85611229378 "u" "u 0"
402.375822250317 2024.03774476903 "u" "u 0"
477.529162562055 995.088399248745 "u" "u 0"
440.189858117227 1102.62302229367 "u" "u 0"
435.641297289954 1135.36209027012 "u" "u 0"
552.374108542759 1115.83853409686 "u" "u 0"
465.292325582892 1358.40229620511 "u" "u 0"
462.652586344477 1488.58434558353 "u" "u 0"
563.081300377261 1650.14563824381 "u" "u 0"
413.529084998179 1648.82113083183 "u" "u 0"
402.409341269874 1141.27120346699 "u" "u 0"
367.877296692157 1924.13150292224 "u" "u 0"
491.831991573444 1036.50665591174 "u" "u 0"
501.642053838778 1100.66426382446 "u" "u 0"
473.238080503116 1012.79242489636 "u" "u 0"
417.495978081116 825.312033356617 "u" "u 0"
461.528715479389 1084.66322077719 "u" "u 0"
533.594709433939 1378.61301666932 "u" "u 0"
598.732953118501 1426.56478321397 "u" "u 0"
415.734437728956 1290.17720775319 "u" "u 0"
439.637228680252 1207.26947185069 "u" "u 0"
448.655587575065 1563.41843523099 "u" "u 0"
558.024128015493 1535.82746175363 "u" "u 0"
437.684656014063 969.830177094744 "u" "u 0"
442.24605918321 1768.77117639094 "u" "u 0"
447.550592618658 1058.4855482175 "u" "u 0"
392.609799727651 916.002668024807 "u" "u 0"
556.419841052272 1529.26239227579 "u" "u 0"
463.725891282308 1362.34264586449 "u" "u 0"
365.598771721532 1000.1339750308 "u" "u 0"
413.889734655675 951.395843532966 "u" "u 0"
531.419215931915 1589.97539063949 "u" "u 0"
407.385534138172 1180.97824895928 "u" "u 0"
399.312112002992 1558.47019699933 "u" "u 0"
439.814720859817 1676.50601857074 "u" "u 0"
519.31245109294 895.303440919834 "u" "u 0"
455.401583175767 1055.63287134258 "u" "u 0"
433.039045799534 1195.59834743179 "u" "u 0"
369.957985983673 749.211495240025 "u" "u 0"
463.186536028516 1318.75727130376 "u" "u 0"
529.378448808994 859.839815127576 "u" "u 0"
435.605318091582 1798.68090935237 "u" "u 0"
412.718558920069 969.887567807326 "u" "u 0"
478.527657564967 1305.53246849143 "u" "u 0"
538.184870766883 1173.2124986393 "u" "u 0"
538.995419677469 1677.22772282034 "u" "u 0"
370.293261635295 1764.91515079468 "u" "u 0"
402.87675729745 1294.45083840441 "u" "u 0"
534.484832395914 1416.20527103723 "u" "u 0"
472.936240478339 1056.3177333695 "u" "u 0"
419.08089301094 1762.46611987453 "u" "u 0"
417.587479709922 1041.33830423372 "u" "u 0"
483.825119444972 1323.74394673415 "u" "u 0"
469.449586949817 1676.74840802747 "u" "u 0"
426.62545829411 1675.40383376458 "u" "u 0"
403.23177964053 1477.99491686407 "u" "u 0"
439.546408355105 913.621072193302 "u" "u 0"
412.314052413151 971.520049250167 "u" "u 0"
504.419126588682 1526.34634080293 "u" "u 0"
563.115454333325 2073.42458054583 "u" "u 0"
523.135737258166 1723.52926996901 "u" "u 0"
417.480699574058 1634.65797799328 "u" "u 0"
431.9136737155 1656.48286255634 "u" "u 0"
392.152975023267 844.592163083805 "u" "u 0"
426.733060571631 987.495619799737 "u" "u 0"
483.070439931389 1073.49474566874 "u" "u 0"
616.001065799155 1313.95561076619 "u" "u 0"
376.920781564789 1808.43513389829 "u" "u 0"
523.592409837077 1153.24043247581 "u" "u 0"
501.408833437871 883.041257346456 "u" "u 0"
467.385984541093 1635.21062933826 "u" "u 0"
482.180021584931 1386.92088036958 "u" "u 0"
440.696915324309 1140.98155417386 "u" "u 0"
532.703012629901 1424.66891078479 "u" "u 0"
516.341943200945 1513.52424570382 "u" "u 0"
489.834551972432 1479.90471923069 "u" "u 0"
489.068582952613 1137.04284364859 "u" "u 0"
401.686975916141 956.581299075392 "u" "u 0"
441.289602697928 1208.58221064773 "u" "u 0"
472.020612949996 986.452782289887 "u" "u 0"
509.569999760172 899.82661574663 "u" "u 0"
500.226333283832 1812.32487093756 "u" "u 0"
461.212675724277 1367.95473047321 "u" "u 0"
428.688654620603 981.641660083362 "u" "u 0"
587.901169855646 1506.40925606241 "u" "u 0"
439.33461260073 1618.86586411875 "u" "u 0"
548.618105795195 1688.09498661492 "u" "u 0"
365.417915093554 1845.63614780827 "u" "u 0"
549.443781926565 1248.81345159048 "u" "u 0"
409.365858922196 1805.95616462438 "u" "u 0"
468.010917660805 1629.47537596666 "u" "u 0"
485.14854775496 1094.67913123049 "u" "u 0"
527.171411388634 1464.1131353085 "u" "u 0"
624.511325775524 1078.72262752962 "u" "u 0"
467.361669178284 1791.32745670297 "u" "u 0"
433.680201261754 1626.57911574133 "u" "u 0"
482.402823066234 1147.92194650516 "u" "u 0"
428.267678012004 1547.69048188266 "u" "u 0"
549.693708029301 1555.50803507895 "u" "u 0"
593.537241571678 1876.71821693158 "u" "u 0"
531.887383509387 1422.10787640033 "u" "u 0"
445.825695250749 1584.03702279927 "u" "u 0"
542.749800614507 1356.47960427159 "u" "u 0"
385.022960587097 2005.968390041 "u" "u 0"
514.191673416566 726.358088311168 "u" "u 0"
398.067406016764 965.716807387065 "u" "u 0"
467.04676956845 1361.9528491166 "u" "u 0"
436.912232257268 1576.0174749407 "u" "u 0"
473.01011869316 1144.65229784963 "u" "u 0"
450.907191034039 1062.85872173141 "u" "u 0"
484.398296880393 1045.92808305325 "u" "u 0"
521.03647885079 1222.89378474202 "u" "u 0"
447.315429880727 935.101001527914 "u" "u 0"
432.896993023821 1042.50033092901 "u" "u 0"
500.340631853335 1329.18344017679 "u" "u 0"
330.953088039 1459.63817370522 "u" "u 1"
445.565485926817 1157.08515222214 "u" "u 1"
428.814688601424 1332.88882649442 "u" "u 1"
460.820786638535 1591.54976302684 "u" "u 1"
469.388823556284 1248.48946182169 "u" "u 1"
519.050065052569 1443.72894058693 "u" "u 1"
397.10905013304 1555.80823742343 "u" "u 1"
440.099845652552 1521.91482616046 "u" "u 1"
376.299750662165 1317.04024676009 "u" "u 1"
418.827682846546 1427.15335717953 "u" "u 1"
495.525170424141 1402.21466841005 "u" "u 1"
431.463587305903 1519.67215605610 "u" "u 1"
353.574470326149 1627.78769335050 "u" "u 1"
436.840890879825 1309.40019369888 "u" "u 1"
302.216727310327 1654.13360227725 "u" "u 1"
437.802760645627 1075.45853198173 "u" "u 1"
469.589832247507 1458.06950523512 "u" "u 1"
427.053351312482 1399.21487621640 "u" "u 1"
398.656968723752 1313.20830483262 "u" "u 1"
459.419106673223 1457.38004313529 "u" "u 1"
477.550783842067 1588.89653953023 "u" "u 1"
317.825477941658 1367.35975349583 "u" "u 1"
466.15847353413 1439.73240635973 "u" "u 1"
324.486780930677 1851.59832368637 "u" "u 1"
427.169717788419 1730.28168900444 "u" "u 1"
323.922689392394 1331.69030729196 "u" "u 1"
434.856000590861 1468.64188699898 "u" "u 1"
445.633601352452 1415.41838464966 "u" "u 1"
429.639103770906 1479.01604132757 "u" "u 1"
480.025868813804 1627.57203784457 "u" "u 1"
467.896500996366 1278.74039686847 "u" "u 1"
358.366705862388 1200.72340594168 "u" "u 1"
442.421042470369 1318.70745372894 "u" "u 1"
374.301454198628 1368.64793911273 "u" "u 1"
394.838927316064 1412.96431739516 "u" "u 1"
342.794785323818 1409.04195938091 "u" "u 1"
365.640072487887 1457.22217714004 "u" "u 1"
383.454967144848 1398.28410909771 "u" "u 1"
370.584987966311 1515.79760787837 "u" "u 1"
427.501661634734 1529.09207998234 "u" "u 1"
