"T2","X1","X2","X3","T1","C"
136.718869562463,951.583976599846,1691.29849957594,2700.65514981207,1,"a"
208.019707909083,699.209412089484,2025.05523231571,3228.3162148211,1,"i"
144.318572511853,762.15027881212,1485.60230523835,2835.7614362755,1,"a"
264.049946640194,644.14536406236,2095.55624137244,2863.82028777781,1,"i"
199.426173161767,889.493314769499,1708.50804267711,2863.81170538739,1,"a"
176.572883944247,799.986920817973,1813.18799365708,3024.3673768398,1,"a"
203.206244505342,700.101263029762,1424.68949291986,2986.09017407031,1,"u"
212.726656325256,973.79683322580,1664.92108932743,2536.17288850068,1,"a"
245.743610979241,874.76504135627,1926.68136079346,2746.14716567756,1,"a"
220.158159037934,723.268939429763,1420.34576839081,2678.47686032088,1,"u"
193.245054931925,679.835844638737,1845.61256936612,3163.61822815548,1,"i"
153.455623802304,600.719756681659,1950.79029024418,2936.40384194019,1,"i"
200.780281381936,866.904143840126,1749.72062667201,2853.94750519179,1,"a"
195.287275997105,660.29197595857,1940.01833802783,2701.35778206424,1,"i"
223.334279640616,655.50996289165,2072.02635872887,2660.5894396404,1,"i"
210.515650991746,750.542940525731,1611.68133275399,2767.11099207881,1,"u"
208.438041935033,747.101013603581,1759.76184779107,2890.55119084324,1,"a"
164.805114389378,938.013706670306,2292.58028644127,3023.2155753218,1,"a"
177.083643986312,948.936728547478,1722.29210106939,2912.58494284438,1,"a"
132.542815089637,859.799294847768,1664.5355413962,2727.72312503274,1,"a"
239.405798501524,550.483755599025,2075.44731070603,3100.63900483804,1,"i"
218.784312730059,830.633314999343,1844.98221442222,2923.03365161084,1,"a"
218.774445247466,626.639671451898,2027.47401967041,3052.42997473793,1,"i"
140.44494338868,887.70275420179,1982.52692727634,2813.91093769649,1,"a"
271.16113642302,595.589485196572,1989.73399062601,2971.03229843179,1,"i"
282.261878387058,813.335368806773,1487.82398639153,2693.4143017725,1,"a"
239.256568313422,343.439340809139,2145.10127216527,2639.48228542519,1,"i"
205.526896439002,773.870924168324,1582.14557397502,2839.06240309445,1,"a"
246.231244916491,686.484938235285,1487.45652306813,2821.2325912805,1,"a"
169.120307315265,921.541412306483,2050.3705824245,2847.2607715759,1,"a"
222.181783546847,917.605253562537,1924.18070229113,2849.20393139532,1,"a"
192.117323722475,902.970112266607,1616.02966972411,2641.28217485977,1,"a"
204.508378089031,807.960562230527,1791.16768793331,3100.24141851043,1,"a"
163.442739071651,844.210270434662,1681.8165265548,3000.36699081178,1,"a"
209.590429956656,861.854552664925,1671.73606209679,2862.36196374892,1,"a"
234.569034000216,844.745847581925,2010.18550284059,3251.08257877733,1,"i"
212.068087029068,803.182397148525,1508.04187516895,2661.82319519737,1,"u"
216.615856635013,628.991324589853,2026.01266484958,3142.06973331004,1,"i"
167.978797412167,668.701181346352,2152.65160091009,3262.66320932474,1,"i"
220.460708969193,579.851353822546,1949.471108706,3189.54256465921,1,"i"
253.824922753854,455.400383383005,2191.76106609351,3232.94437668284,1,"i"
214.290684168218,780.77098208048,1167.80933614142,2671.21094457618,1,"u"
196.902642182325,691.05321939932,1409.41766470132,2798.02570277023,1,"u"
197.740801709729,990.726063751393,1802.66000916277,2945.08989598437,1,"a"
209.379442614016,1021.67365034101,1594.24173467493,2755.98051050761,1,"a"
203.517497969949,884.132064011517,1750.31862992382,2873.56153228023,1,"a"
245.187977241422,888.010605112424,1660.85048194603,2787.26524184855,1,"a"
257.766241859284,887.26303964263,1639.27435011523,3066.073967438,1,"a"
294.475618102037,1086.93507655398,1675.53309231781,2940.89366501042,1,"i"
241.460466235532,930.409827350023,1535.72857441132,2762.8881683322,1,"a"
196.276804828654,481.766400070517,2156.1736058552,3260.97902150459,1,"i"
219.209741873125,999.841590476384,1739.05665723904,2997.71324576205,1,"a"
227.396020180531,826.933965196377,1330.4947529394,2663.28483766713,1,"a"
235.783715807529,518.107152449553,1895.50995303349,3013.63251541684,1,"i"
198.862001066063,907.79222362208,1670.27300338547,2951.00031598574,1,"a"
238.469471338446,550.104268001809,1966.14466148221,3072.79271464449,1,"i"
203.150111026868,469.888850559569,1890.50383594516,3081.2422736368,1,"i"
169.512538893633,636.099716110886,2028.50489281715,3102.7894436448,1,"i"
173.939746981208,713.595076524317,1733.51915753307,3107.40109639339,1,"a"
178.400115879019,862.9477066885,1454.25623532603,2929.26647591498,1,"a"
167.458774625701,832.868858037194,1744.1508703047,2683.50519965565,1,"a"
209.007326398591,734.787623671607,1783.06706688509,2910.81856888783,1,"a"
260.296406123434,624.850589847242,2051.78780343532,2950.08832367592,1,"i"
186.87882170403,807.005546325484,1668.28728646003,3006.51261652745,1,"a"
201.189114915474,726.05804175752,1793.62803122432,2863.11091599813,1,"a"
244.687255101916,562.249296981313,1990.37247440138,2984.71114218389,1,"i"
175.596820566189,782.445071750205,1555.87224376924,2887.63690410453,1,"a"
214.393875578186,743.116368082389,1465.00319610327,2927.13567771045,1,"a"
199.759740390439,799.330606775965,1608.00427045616,2882.43257102564,1,"a"
167.777581324319,804.741105734268,1761.93420006668,2804.25222300767,1,"a"
215.617097429043,560.325069170334,1974.95994944728,2985.8878095038,1,"i"
226.553043542287,821.97897266252,2117.39821754642,2843.44591929618,1,"a"
259.228193170745,778.840024896756,1403.27248457175,2882.66676765795,1,"u"
177.322243108902,783.112126755074,1642.3441861546,3004.90261105254,1,"a"
237.809547428884,819.36103164294,1811.94763686137,2663.89546920869,1,"a"
214.476045738869,640.641365092156,1816.3852216788,2835.47367766231,1,"i"
209.666194068749,829.714816619287,1645.72700810267,2749.36385448113,1,"a"
195.189850399678,779.673631356038,1501.74519256061,2844.12778165031,1,"a"
184.973294717941,439.649788419733,2166.29390548616,3178.77523594924,1,"i"
200.386576556167,758.816036859342,1948.58084269684,2971.69384329257,1,"a"
201.521509097525,759.691164000546,1500.53178491124,2853.7196312203,1,"a"
166.900161615833,779.59351269961,1645.59482170893,2745.22218112273,1,"a"
229.296469972266,635.193435666449,1827.05927736531,3017.70944880809,1,"i"
181.722034299031,865.84706840912,1592.68096175886,2824.23525595151,1,"a"
161.81762710425,620.883566167698,1981.05133366058,3142.1975032436,1,"i"
205.322576904437,799.0246952129,1521.32574813877,2803.3583564789,1,"u"
213.767898589047,777.987247966247,1897.31490411379,2801.05355647108,1,"a"
230.33651840345,568.220428418851,2079.87141940523,3233.59417957319,1,"i"
237.656396576804,657.637393748064,1388.29221133074,2797.10935758538,1,"u"
167.919578881135,782.01262235027,1798.19129051591,2996.75913427438,1,"a"
207.459422805471,803.564658983949,1450.42723212199,2935.03755916191,1,"a"
190.505499493068,516.440837713771,2187.52501256714,2458.5139478082,1,"i"
220.726119661044,799.918697299714,2302.91517769204,2896.00773469364,1,"a"
166.880902168879,788.374891840378,1617.51711956648,2869.24472890139,1,"a"
133.260131764456,677.241498515152,1684.5163490151,2913.6353542794,1,"a"
230.214654446553,815.553685397405,1905.92089134332,2829.77896054131,1,"a"
175.840912565437,631.85038379688,2040.88429767079,3058.598804908,1,"i"
183.608945926263,743.875112606995,1392.91981510617,2998.11790946261,1,"a"
156.821942982092,784.498317384654,1793.57111297991,2875.13562525545,1,"a"
152.588777882084,690.104274073403,1453.59442938224,2690.49581967846,1,"a"
81.1392492302199,704.528595675685,1886.96572068301,2875.05995564527,1,"a"
209.25417360922,760.128142762068,1968.5454883948,3041.33833887286,1,"a"
148.922690508084,540.61908635112,1887.82660563171,3025.29289293309,1,"i"
148.703440703684,712.414725951988,1717.40496456483,3062.41524301084,1,"a"
133.218708563817,727.959826330799,1622.48787563463,2741.30596696208,1,"a"
135.749746447278,805.920663342055,1854.26315886112,2688.91148163358,1,"a"
118.769561386842,603.913216554351,1580.41539568909,2865.45149029723,1,"a"
179.71628074355,520.35026627338,2097.49167971382,3164.84334875109,1,"i"
184.846643225356,837.975971535123,1815.73143141612,2961.92552197152,1,"a"
198.643706444819,917.125618476328,1781.02225858437,2974.93414371381,1,"a"
205.878757815928,818.46074877943,1694.23227651877,3052.2424847841,1,"a"
255.192580427602,541.40754447536,1882.24253692667,2693.49162577432,1,"i"
186.973251376792,818.155773333072,1673.09526428406,2931.67780175219,1,"a"
159.482643881954,932.340685976697,1794.79349138867,3136.21644143542,1,"i"
160.744563773364,811.327465097056,1610.38033918055,2941.81426688732,1,"a"
269.179867805301,854.761071691457,1660.89287667124,2802.83157004063,1,"a"
195.314585295513,704.438009783558,2057.71561209158,3065.11929733566,1,"i"
192.756927991744,863.153638434269,1757.87133738728,2830.47165678786,1,"a"
164.05971705071,898.063206480147,1743.66720800433,2938.22211353879,1,"a"
221.597799654463,1089.59379989479,1533.33069156329,2708.08346011395,1,"a"
165.022419107118,802.012470357289,1629.63348001017,3028.20375422346,1,"a"
171.326025502319,760.829169661591,1632.08344541693,2951.74763226372,1,"a"
133.357040671584,522.688538891614,1987.59559194394,3197.02171924072,1,"i"
156.261337881249,811.920170421345,1786.36788110886,3082.57986828618,1,"a"
158.352287254683,695.689765278819,1848.56179032179,2812.66041036713,1,"u"
212.952421093847,675.138083928062,1430.73400412663,2927.19063348928,1,"u"
180.614600516593,589.760391666128,2177.27044064277,3304.61855880443,1,"i"
191.56354181861,748.540421890209,1601.76099983717,2853.5725410736,1,"u"
170.163752595776,590.730687690624,2007.44780526199,3116.10273372398,1,"i"
155.144479356693,735.98059520476,1616.57853368853,2944.28855761078,1,"a"
208.354486613986,625.645458511254,1971.41035334904,3230.09114710269,1,"i"
169.738280347281,788.51915258107,2143.86211055946,2907.29958281515,1,"a"
174.521576718517,547.536264899698,2008.11472730964,3118.21401042213,1,"i"
135.57451328317,712.4593662883,2103.91474809549,3244.28066000946,1,"i"
137.24990004836,884.40312999122,1637.06100753734,2885.06314957179,1,"a"
250.711209752213,538.107009353698,2182.83984836043,2945.27138907365,1,"i"
222.592657146669,1246.12816521854,1368.84186513526,2842.24660968692,1,"a"
176.866759091863,546.650552552333,1553.21392033872,2892.00341884801,1,"u"
194.491878770472,898.402918926554,1722.22434703058,2898.070307405,1,"a"
169.032697828624,1059.4229451951,1637.28734476554,2936.54525141035,1,"a"
163.159161028227,649.002595581269,2117.63741557479,3191.45189506881,1,"i"
211.122918829515,999.976157678745,1699.67701788303,2815.52794390948,1,"a"
214.416727703164,949.229343521764,1772.80079261848,2712.33873421752,1,"a"
235.276429097521,1131.40352814232,1647.61934426387,2770.07717636524,1,"a"
257.371423506012,539.308491866381,2238.74307879574,3274.55012963227,1,"i"
224.706353402387,1007.80182338076,1701.67751807288,2862.85459531522,1,"a"
145.935302950464,788.359466873773,1900.91119242373,2853.251800715,1,"a"
203.213898624901,826.332272658214,1593.2198159827,2878.27509913129,1,"a"
221.489633346944,1058.69767557763,2101.78152140776,2629.48183473101,1,"a"
211.598698253876,759.880975541038,1724.42300931775,2887.61500328994,1,"a"
160.322536238934,525.230579568761,2224.46177934589,2645.59972625123,1,"i"
116.164869243015,879.97841100975,1647.589182211,2704.25303552933,1,"a"
225.9323975144,603.484431609466,2049.15869892449,2610.82813688248,1,"i"
197.852867439069,754.339961112885,1463.50993734602,2933.53496528581,1,"u"
147.709849225531,893.813400792878,1719.25329531184,2852.56514495299,1,"a"
184.059607606844,911.474434124073,1607.42988359756,2894.70474215166,1,"a"
